store_name,city,zip_code,latitude,longitude,review_count,price_level,primary_category,target_rating,target_is_successful
Amelia Restaurant,New Westminster,V3M 4J4,49.20876,-122.93227,22,1.0,American,4.3,1
Ikoi Sushi,New Westminster,V3L 3X5,49.23018,-122.89239,75,2.0,Japanese,4.4,1
North Noodle House,New Westminster,V3M 0G3,49.200992,-122.913094,127,2.0,Chinese,3.9,0
Yianni's Greek Taverna,New Westminster,V3L 3B5,49.2124240808659,-122.919168452339,91,2.0,Greek,3.7,0
Shawarma Corner,New Westminster,V3M 1A7,49.2029499,-122.9086533,28,,Donairs,4.5,1
Bubble World,New Westminster,V3M 1G9,49.2048187,-122.9100876,65,1.0,Bubble Tea,3.3,0
The Hide Out Cafe,New Westminster,V3M 6V4,49.2029257,-122.9108691,85,1.0,Coffee & Tea,4.2,1
Big Star Sandwiches,New Westminster,V3M 1A9,49.2021828,-122.9094816,68,2.0,Sandwiches,3.9,0
Donair Star,New Westminster,V3M 4J4,49.2083493,-122.93167515413184,81,1.0,Middle Eastern,4.0,1
Massawa Restaurant,New Westminster,V3L 3B2,49.21062,-122.91767,10,,Ethiopian,3.9,0
Big Way Hot Pot,New Westminster,V3M 0G3,49.20104990676527,-122.91260437496537,16,2.0,Chinese,4.6,1
The Peri Peri Shack,New Westminster,V3L 3A9,49.20985443619279,-122.91650641534834,4,,Chicken Shop,4.0,1
Pizzeria Ludica,New Westminster,V3M 1E3,49.2040696455815,-122.909304314068,49,2.0,Pizza,3.5,0
Anny's Dairy Bar,New Westminster,V3L 3C5,49.214855,-122.922433,141,1.0,Canadian (New),4.2,1
Thai New West,New Westminster,V3L 3W9,49.229001,-122.89251,95,2.0,Thai,3.8,0
Sushi Yen,New Westminster,V3L 2Z1,49.2038975160565,-122.908591367304,25,1.0,Sushi Bars,3.8,0
Re-Up BBQ,New Westminster,V3M 6B9,49.2000834965815,-122.911374465514,187,2.0,Barbeque,3.8,0
Banh Mi Bar Restaurant,New Westminster,V3M 6V4,49.20279527932723,-122.91101334289715,133,1.0,Sandwiches,4.7,1
Ho Fung,New Westminster,V3L 3C6,49.215071,-122.9227783,53,2.0,Chinese,3.5,0
Arvind's Curry & Cocktail,New Westminster,V3L 3B2,49.2107666,-122.917511,13,,Indian,3.1,0
Sushi Simagoya,New Westminster,V3M 5E3,49.1849621482515,-122.949424850882,14,,Sushi Bars,4.6,1
Royal Tandoori Indian Restaurant,New Westminster,V3L 2Z8,49.20512,-122.90983,107,2.0,Indian,3.7,0
Chaiiwala,New Westminster,V3L 3B5,49.21238,-122.920151,5,,Indian,4.2,1
Papa Johns Pizza,New Westminster,V3L 1V3,49.21329659729184,-122.91968736842949,23,2.0,Pizza,3.1,0
Dutch Anchor Restaurant,New Westminster,V3M 5B3,49.19446139999999,-122.9279768,56,2.0,Greek,3.3,0
Royal Crown Pizza,New Westminster,V3M 3R5,49.2084010373217,-122.920245955181,31,1.0,Pizza,3.9,0
Victoria Sushi,New Westminster,V3L 0A9,49.213378,-122.89888,161,2.0,Japanese,4.0,1
Stefanos Restaurant,New Westminster,V3L 1A7,49.2054199,-122.90424,105,2.0,Greek,3.0,0
IT Char Burger,New Westminster,V3L 2B8,49.222413,-122.9122126,81,1.0,Burgers,4.5,1
Katsuya,Coquitlam,V3J 3X4,49.26175,-122.89038,180,2.0,Japanese,4.4,1
Dine Kanadiyan,New Westminster,V3M 3L6,49.211978688049804,-122.9211672344025,14,,Bars,3.7,0
Chan's Garden,New Westminster,V3L 3X4,49.2298584,-122.8930588,81,2.0,Chinese,3.7,0
Kioku Kitchen,New Westminster,V3M 0C6,49.2015316664854,-122.9134644,22,,Japanese,4.4,1
Tina Vietnamese Cuisine,New Westminster,V3M 1E6,49.20230997138088,-122.91254500292511,60,1.0,Vietnamese,4.5,1
Kushi Mura Japanese Izakaya,New Westminster,V3M 0G3,49.2018489,-122.9127047,27,,Sushi Bars,3.2,0
Gong cha,New Westminster,V3M 1E9,49.2005508,-122.9151912,19,,Bubble Tea,4.5,1
Balai in the Borough,New Westminster,V3M 5G7,49.19034444678847,-122.949241,10,,Filipino,3.8,0
The Flapper Lounge,New Westminster,V3M 1E6,49.2025634283609,-122.91249129921196,7,,Lounges,4.7,1
4 Seasons Chaat House,New Westminster,V3L 3B2,49.210675,-122.917569,12,,Indian,3.8,0
Epic Grill Silogs + Sans Rival,New Westminster,V3M 5B8,49.190376,-122.9364904,74,2.0,Filipino,4.1,1
Pizza Pizza,New Westminster,V3L 3B9,49.21267,-122.9187,23,,Pizza,3.3,0
Quayside Tiki Bar,New Westminster,V3M 6B9,49.20015,-122.9117,2,,Tiki Bars,3.5,0
Shiok,New Westminster,V3M 4J4,49.208416,-122.931803,7,,Malaysian,4.6,1
Desi Turka Indian Cuisine,Burnaby,V3N 3N1,49.220269,-122.929508,78,2.0,Indian,3.9,0
Pho Chan,New Westminster,V3L 2B8,49.2228583293267,-122.914227216925,62,2.0,Vietnamese,3.8,0
Sushi Heaven,New Westminster,V3L 3X6,49.2306827,-122.8929216,64,1.0,Sushi Bars,3.8,0
FusionCore Japanese Eatery,Burnaby,V3N 3N3,49.2194467307934,-122.927554920316,19,,Japanese,3.9,0
Sora Sushi House,New Westminster,V3M 5Z5,49.20252,-122.91375,10,,Sushi Bars,4.5,1
Mediterranean Donair House,New Westminster,V3L 3C6,49.215202,-122.9225917,18,1.0,Greek,3.8,0
Greens & Beans Deli,New Westminster,V3L 3V9,49.2229306,-122.8931559,46,1.0,Delis,4.3,1
Woomi Sushi,New Westminster,V3L 2B8,49.2225852,-122.914627,15,,Sushi Bars,4.3,1
Hi Dozo Sushi,New Westminster,V3M 2B3,49.212302836833665,-122.9218728,56,2.0,Japanese,3.1,0
Sichuan Yummy Food - Wonton House,New Westminster,V3M 4H7,49.20607,-122.92832,3,,Chinese,4.7,1
Pizza Pizzeria,Burnaby,V3N 2S9,49.2308488,-122.9058827,49,1.0,Pizza,4.2,1
Moodswing Coffee And Bar,New Westminster,V3M 1A2,49.2022517,-122.9085935,106,2.0,Coffee & Tea,4.0,1
The Chopped Leaf,New Westminster,V3L 3B9,49.2122867,-122.9190461,22,2.0,Salad,3.5,0
Indian Bombay Bistro,Burnaby,V3N 3M3,49.2231570510965,-122.932603361937,172,2.0,Indian,3.9,0
Browns Socialhouse Brewery District,New Westminster,V3L 0E3,49.2250086337406,-122.892624952746,61,2.0,Burgers,3.4,0
White Spot  - New Westminster,New Westminster,V3L 3C2,49.21307852784236,-122.92103836949718,46,2.0,Breakfast & Brunch,2.9,0
Pamola Bakery and Deli,New Westminster,V3M 6Z6,49.2000426090809,-122.911609739566,44,2.0,Mexican,3.7,0
Pho Angkor Noodle House,New Westminster,V3M 3X3,49.2012551,-122.9169549,10,,Vietnamese,4.5,1
Rong Rong Tea House,New Westminster,V3M 5Z5,49.2025566,-122.913414,19,,Taiwanese,3.7,0
Serious Coffee,New Westminster,V3M 0K4,49.20049907250124,-122.91531119692567,19,1.0,Coffee & Tea,4.2,1
gastronomia Italia,New Westminster,V3M 1A7,49.20325393435578,-122.90812679573745,11,,Delis,4.4,1
The Taco Factory,New Westminster,V3L 3W9,49.22904,-122.89241,39,2.0,Mexican,3.4,0
Kojima Sushi,New Westminster,V3L 3B1,49.2106056213379,-122.917495727539,54,1.0,Sushi Bars,2.8,0
Mean Poutine,New Westminster,V3L 3B9,49.21308,-122.91995,6,,Poutineries,4.3,1
Saigon Ivy,New Westminster,V3L 3B4,49.21207002304541,-122.91928025557237,48,2.0,Vietnamese,3.4,0
Togo Sushi,New Westminster,V3M,49.2010569283793,-122.913864420441,48,2.0,Sushi Bars,3.5,0
The Boathouse Restaurant,New Westminster,V3M 6G1,49.1995806,-122.9128469,176,3.0,Seafood,2.4,0
The Notorious Grey Fox,New Westminster,V3L 5S5,49.2181945291168,-122.89461974054575,17,,Pubs,3.5,0
Galbi Korean BBQ,New Westminster,V3M 0N6,49.20165048669456,-122.91409,2,,Barbeque,5.0,1
New Lakeview Seafood & Wunton,Burnaby,V3N 3M9,49.2204185639885,-122.930049553083,71,2.0,Seafood,3.3,0
Itilia Kitchen & Bar,New Westminster,V3M 6B9,49.20002557750679,-122.9117314,4,,Italian,3.5,0
Pho Ace,New Westminster,V3L 1V3,49.2131832,-122.9197982,4,,Vietnamese,4.0,1
Kirin Restaurant,New Westminster,V3M 7A3,49.1867640831858,-122.955329577009,153,2.0,Seafood,3.5,0
District Taphouse,New Westminster,V3L 3X3,49.2289699,-122.89308,29,,Poutineries,3.2,0
Chungchun Rice Dog,New Westminster,V3M 0C3,49.20095433407661,-122.91446209325427,3,,Korean,4.3,1
Tasty Planet,Burnaby,V3N 3N3,49.2191693,-122.9276451,7,,Indian,4.4,1
JOEY Coquitlam,Coquitlam,V3K 3S3,49.2457652,-122.89261,221,2.0,Canadian (New),4.0,1
Nashville Hot Chicken,New Westminster,V3M 1Y6,49.20631,-122.92821,3,,Southern,1.0,0
Kurry Wala,Burnaby,V3N 3M7,49.22184,-122.930963,11,,Indian,4.2,1
Sushi Farm,New Westminster,V3M 3S3,49.2118195905541,-122.924703396857,14,2.0,Japanese,4.1,1
Gino's Restaurant,New Westminster,V3L 3X4,49.2296123,-122.8930169,107,2.0,Italian,3.5,0
Khob Khun Thai Cuisine,Coquitlam,V3K 3P4,49.249218,-122.858859,134,2.0,Thai,4.3,1
Pizza Garden,New Westminster,V3M 0G3,49.2015796,-122.91292850381413,126,1.0,Pizza,3.6,0
Hi Five,Burnaby,V3N 2S9,49.23062773,-122.9063846,30,2.0,Fast Food,3.4,0
Steve’s Poké Bar,New Westminster,V3L 0E3,49.22412,-122.89235,12,,Hawaiian,3.8,0
Sushi Hinode,New Westminster,V3M 3N9,49.202381,-122.912609,3,,Sushi Bars,4.7,1
Kokoro Tokyo Mazesoba,Coquitlam,V3J 1N7,49.2508308,-122.8926851,80,2.0,Ramen,4.1,1
Peranakan Kitchen,New Westminster,V3M 1Y6,49.206320079356665,-122.92838104069232,3,,Indonesian,5.0,1
New West Pizza,New Westminster,V3M 5E4,49.18402,-122.95018,10,,Pizza,4.2,1
Plato Filipino,New Westminster,V3M 0C5,49.2005652,-122.9151592,6,,Filipino,3.0,0
Ta Bom Korean Cuisine,Coquitlam,V3K 3P3,49.2486992,-122.8639442,115,2.0,Korean,3.7,0
Delicia Cafe & Bakery,New Westminster,V3M 1A9,49.20208,-122.90914,11,,Cafes,3.8,0
Dehls Gourmet,New Westminster,V3M 6G2,49.1997935,-122.9132011,3,,African,4.7,1
De Dutch,New Westminster,V3M 1C4,49.200425,-122.917656,49,2.0,Breakfast & Brunch,3.1,0
Subway,New Westminster,V3L 5V1,49.212182,-122.9188985,6,,Sandwiches,1.7,0
The Babs Kitchen & Brunch Cafe,New Westminster,V3L 5N7,49.230246778663854,-122.87929274820038,4,,Breakfast & Brunch,4.0,1
Golden Parrots Pub,Coquitlam,V3K 6J1,49.23296,-122.82035,23,,Pubs,4.3,1
Pho 99,New Westminster,V3M 2R6,49.21049,-122.93353,9,,Vietnamese,3.1,0
Ole Ole Mexican Deli,New Westminster,V3M 4K4,49.21157,-122.93511,53,2.0,Mexican,3.5,0
Nam Vegan,Burnaby,V3N 2S9,49.2308613,-122.905859,9,,Vietnamese,4.6,1
Boston Pizza,New Westminster,V3M 1C4,49.200572324849,-122.918331664376,51,2.0,Pizza,2.3,0
Golden Samosa Bakery,Surrey,V3W 8J9,49.15395,-122.86205,16,,Indian,4.3,1
Grill N More,New Westminster,V3L 3C2,49.2124671,-122.92136,0,,Chinese,0.0,0
The Wild Fig Restaurant,Coquitlam,V3K 3V9,49.246542194237044,-122.89164322883553,84,2.0,Wine Bars,3.4,0
Old Xian's Food,Coquitlam,V3J 1N7,49.24940624116793,-122.89219435304402,14,,Chinese,4.6,1
Quesada Burritos & Tacos,New Westminster,V3M 0G3,49.201020112316414,-122.91267059564677,23,,Mexican,3.0,0
Naan Club Modern Indian Bistro,Coquitlam,V3K 6V9,49.2338484,-122.8537229,22,,Indian,4.6,1
McDonald's,New Westminster,V3L 5H1,49.2123616960379,-122.918872872422,20,1.0,Fast Food,2.5,0
Captain's Oven Pizza,Surrey,V3V 0C6,49.17799334576209,-122.84283366137696,64,,Pizza,4.7,1
Kimshaker Foodhub,New Westminster,V3L 3C2,49.2127294,-122.92236920446156,2,,Filipino,4.0,1
Bruncheria,New Westminster,V3L 1B1,49.2319,-122.89233,122,,Breakfast & Brunch,3.5,0
Pizza Art,Burnaby,V5E 1G5,49.21867,-122.95386,36,,Pizza,4.0,1
Burger King,New Westminster,V3L 3B1,49.21252009390708,-122.91995588312555,8,1.0,Burgers,2.6,0
Sizzle Pan Korean BBQ,Burnaby,V3N 1B6,49.22334,-122.9428956,4,,Korean,4.5,1
Match Eatery & Public House,New Westminster,V3M 7A3,49.186609833107205,-122.95598450292593,87,2.0,Canadian (New),2.7,0
Waves Coffee House,New Westminster,V3M 1B2,49.2021378,-122.9101707,45,1.0,Coffee & Tea,3.1,0
Cacao Mexican Food,New Westminster,V3L 1B1,49.2030652,-122.9074944,1,,Ethical Grocery,4.0,1
Trees Cheesecake and Organic Coffee,Surrey,V3T 0N3,49.189991644148385,-122.850168,12,,Desserts,4.2,1
A&W,Burnaby,V3N 3E4,49.21369050533086,-122.93895013853907,5,,Burgers,4.6,1
Thai By Thai,Surrey,V3V 4B5,49.1698001,-122.8900551,107,2.0,Thai,4.1,1
Bluefin Sushi,New Westminster,V3L 3W8,49.22665044765496,-122.89299105765632,28,1.0,Sushi Bars,3.6,0
Noodles To Go,New Westminster,V3M 7A3,49.18626026062484,-122.9563306,3,,Noodles,4.0,1
Redbar,New Westminster,V3M 7A3,49.1862771,-122.953633,8,,Lounges,3.6,0
The 23 House Banh Mi,New Westminster,V3M 6S2,49.202775,-122.91106453435881,2,,Vietnamese,5.0,1
Pappa Leo's,New Westminster,V3L 3X5,49.2301454,-122.8926135,15,,Pizza,3.5,0
Han Sang,Burnaby,V3N 1B6,49.223337,-122.942891,6,,Korean,4.2,1
Passenger Cafe,New Westminster,V3M 0G3,49.200772,-122.9128591,2,,Cafes,4.0,1
Chai Coffee Company,Surrey,V3V 0G3,49.204153352896995,-122.8718295,4,,Cafes,4.8,1
TMFOX Cafe,New Westminster,V3M 2R6,49.210531,-122.9337946,3,,Cafes,2.0,0
The Brew Estate Cafe & Kitchen,Surrey,V3V 4B4,49.165126,-122.8897187,2,,Indian,4.5,1
BG Urban Cafe,New Westminster,V3L 4E8,49.2264137268066,-122.901428222656,0,,Cafes,0.0,0
Kap’s Cafe,Surrey,V3W 3N5,49.15744608410078,-122.89004916926463,2,,Cafes,4.5,1
The Loop Cafe,New Westminster,V3M 1E9,49.20182,-122.91405,0,,Cafes,0.0,0
Caffe Reggio,Coquitlam,V3K 1C9,49.23690507421246,-122.8705096,6,,Cafes,4.7,1
Homespun Cafe,New Westminster,V3L 3W5,49.22568,-122.8930249,1,,Cafes,1.0,0
Corner Cafe,New Westminster,V3L 3W4,49.225357,-122.8933213,7,,Vietnamese,3.0,0
Waves Coffee House,Surrey,V3T 0E6,49.19847,-122.851331,14,1.0,Coffee & Tea,3.5,0
Cafe Log,New Westminster,V3M 0G3,49.20128876194589,-122.91272218650852,1,,Cafes,1.0,0
Chaiiwala,Burnaby,V5A 4Y6,49.27807222953898,-122.90977293603744,1,,Cafes,4.0,1
Brownvibe Cafe,Surrey,V3W 0E6,49.1492,-122.86563,0,,Cafes,0.0,0
Drippy Desserts,Surrey,V3W 3N3,49.150338497592806,-122.8898041,0,,Cafes,0.0,0
Fuel Cafe,Coquitlam,V3K 6W3,49.2274699,-122.83736,2,,Cafes,2.0,0
Nemesis,Surrey,V3T 1P7,49.18862920359811,-122.85131372327882,0,,Cafes,0.0,0
C4U Cafe,Coquitlam,V3J 3A4,49.261591,-122.887833,0,,Cafes,0.0,0
JD Café,Coquitlam,V3K 3P4,49.2492230474632,-122.858835048974,0,,Cafes,0.0,0
Coffee News Bc,Burnaby,V5J 3J1,49.20028,-122.98532,0,,Cafes,0.0,0
Cafe Tehroon,Coquitlam,V3K 6C4,49.2486,-122.81791,0,,Cafes,0.0,0
Watt's for Lunch,Burnaby,V3N 4X8,49.21070551163732,-122.95778668465525,1,,Cafes,3.0,0
Harmony Cafe,Burnaby,V3J 1N4,49.249725139064815,-122.89458889325427,1,,Cafes,3.0,0
Ambar Surrey  Restaurant & Dhaba,Surrey,V3W 4Z9,49.1282148,-122.8451664,20,,Indian,4.5,1
Afghan Kitchen South Surrey,Surrey,V3Z 0R5,49.0445839,-122.7766512,211,2.0,Afghan,4.6,1
The Carvery Sandwich Shop,Surrey,V4P 1H5,49.04649,-122.79411,102,2.0,Delicatessen,4.5,1
New York New York,Surrey,V3S 3K8,49.118524,-122.801402,124,2.0,Greek,3.8,0
Old Surrey Restaurant,Surrey,V3W 2N7,49.13376877137055,-122.84896724397012,73,3.0,French,4.3,1
Texx Big Burger,Surrey,V3T 4H4,49.189932,-122.841323,132,2.0,Burgers,4.1,1
Vault Restaurant,Surrey,V3S 4C8,49.10711,-122.73478,173,2.0,Steakhouses,3.9,0
Dominion Bar + Kitchen,Surrey,V3T 1V8,49.19024372736193,-122.84822741467201,57,3.0,Canadian (New),3.7,0
Yugafu Japanese Bistro,Surrey,V4N 6K2,49.12598822369157,-122.70117985561906,25,,Japanese,5.0,1
Cactus Club Cafe,Surrey,V4P 0A2,49.0604907475,-122.804682831,102,2.0,Canadian (New),4.0,1
Sabai Thai Restaurant,Surrey,V3R 4B1,49.1909867,-122.8065349,110,2.0,Thai,4.0,1
Browns Socialhouse Panorama,Surrey,V3S 5K7,49.10397,-122.798523,56,2.0,Pubs,3.3,0
Afghan Chopan Restaurant,Surrey,V3W 3A8,49.147471095003574,-122.86530131592922,113,2.0,Afghan,3.9,0
Maruhachi Ra-men,Surrey,V3R 4E7,49.167891,-122.800795,10,,Ramen,4.7,1
Tap Restaurant,Surrey,V3S 0X7,49.06362140752368,-122.7971484,62,3.0,Tapas/Small Plates,4.2,1
Seoul Grill House,Surrey,V3R 7V4,49.18662844935571,-122.80218576441264,142,2.0,Korean,3.4,0
Green Lettuce Indian Style Chinese Restaurant,Surrey,V3X 1Y2,49.1179419178998,-122.890040874481,105,2.0,Indian,3.6,0
Dragon Village Restaurant,Surrey,V3S 4C6,49.10558,-122.73478,27,1.0,Chinese,4.3,1
Chuihong,Surrey,V4N 2H4,49.19184,-122.78787,95,2.0,Korean,4.2,1
Palmyra Mediterranean Grill,Surrey,V3R 8X8,49.1860231,-122.800806,77,2.0,Middle Eastern,4.1,1
Yory Korean Cuisine,Surrey,V4N 0X8,49.1569241,-122.7809906,16,,Korean,4.4,1
Dragon Wok,Surrey,V3W 1A4,49.134925,-122.843366,4,,Chinese,5.0,1
The Waffle Co.,Surrey,V3W 1A4,49.135660700709366,-122.84347474404069,9,,Waffles,4.3,1
Chopsticks On Pho,Surrey,V3S 0X9,49.1044634,-122.7986729,108,2.0,Vietnamese,3.8,0
Ato Sushi Bar Kitchen,Surrey,V3S 5J9,49.1029789,-122.8008651,15,,Japanese,4.6,1
Ruby Siam Thai Kitchen,Surrey,V3S 4C9,49.1064009,-122.7352826,15,,Thai,4.3,1
Taste of Himalayas,Surrey,V3W 7T9,49.13204,-122.83918,34,,Himalayan/Nepalese,4.4,1
Umami Sushi,Surrey,V3S,49.1191614520774,-122.73165560105,56,2.0,Sushi Bars,3.9,0
Showshaa - The Modern Taproom,Surrey,V4P 3N7,49.05722,-122.80085,69,2.0,Tapas Bars,4.1,1
Ken's Cafe,Surrey,V3S 4C5,49.105785,-122.735295,21,,Chinese,4.7,1
Liberty Kitchen,Surrey,V3Z 0R5,49.0452889438938,-122.778361737728,40,2.0,Comfort Food,3.9,0
Clove,Surrey,V3W 1Z1,49.1189018,-122.8257539,25,,Indian,4.1,1
Katsu San,Surrey,V4N 5V6,49.19849367001739,-122.77940131605067,12,,Comfort Food,4.8,1
Bandra Cafe,Surrey,V3W 3M9,49.13632358752905,-122.8899743625656,28,,Indian,4.4,1
The Back Room,Surrey,V3S 9N6,49.042265589442,-122.77957271282486,5,,Bars,4.4,1
Hiroshi Ramen,Surrey,V3S 6K7,49.11508,-122.68186,23,2.0,Ramen,4.5,1
Tap & Barrel,Surrey,V3S 3M1,49.05963809908623,-122.8018875,19,,Seafood,3.4,0
Ladybird's Trattoria,Surrey,V3S 3X1,49.0525910210857,-122.69256623466444,7,,Italian,4.9,1
Chacha's Tandoor & Grill,Surrey,V3W 4E9,49.14829,-122.86628,48,,Indian,4.5,1
My Greek Taverna,Surrey,V3W 3M5,49.12013,-122.89007,36,2.0,Greek,3.9,0
GNJ Vegetarian Bistro,Surrey,V3W 3M9,49.1363708,-122.8922328,48,2.0,Vegetarian,4.4,1
OZen Japanese Restaurant,Surrey,V3R 8X8,49.18581633703874,-122.79991012209054,9,,Japanese,4.3,1
Chili House Restaurant,Surrey,V3S 6K7,49.1144981,-122.6806335,91,2.0,Asian Fusion,4.3,1
Salsa & Guacamole,Surrey,V3W 2N7,49.133821637841805,-122.84886589325409,18,,Mexican,3.8,0
Lahori Sweets & Restaurant,Surrey,V3W 0E6,49.1484413,-122.8649063,49,2.0,Halal,4.0,1
Spice of Nepal,Surrey,V3W 2N8,49.13339,-122.84879,60,2.0,Himalayan/Nepalese,4.2,1
Jerusalem Grill & Shawarma,Surrey,V4N 0Y3,49.15907004962188,-122.78113721962818,91,2.0,Mediterranean,3.5,0
Dublin Crossing Irish Pub,Surrey,V3S 7Y3,49.12426199999999,-122.702092,92,2.0,Irish,3.4,0
U R Restaurant,Surrey,V3R 1W8,49.1994551,-122.8137501,11,,Middle Eastern,4.4,1
The Greek Corner,Surrey,V3W 5A5,49.1343307,-122.8452682,91,2.0,Greek,3.6,0
Sapporo Kitchen,Surrey,V4A 4N3,49.03159912001535,-122.80144046744887,102,2.0,Japanese,3.9,0
The Samosa House,Surrey,V3W 3K2,49.162746,-122.866827,93,1.0,Indian,4.4,1
Shawarma Palace,Surrey,V3W 5A5,49.134277,-122.844497,17,,Lebanese,4.0,1
Aaron's Restaurant,Surrey,V3S 1H1,49.1062,-122.73329,27,3.0,Italian,3.2,0
Main Choice Chinese Restaurant,Surrey,V3W 2N5,49.1338858,-122.8518572,66,2.0,Chinese,3.8,0
One More Thai,Surrey,V3W 3M8,49.1333200177501,-122.88981649088,55,2.0,Thai,3.6,0
Curry Lounge,Surrey,V3Z 0R5,49.0453451,-122.7783363,45,,Indian,3.8,0
Archie's BBQ,Surrey,V3R 0B5,49.18755,-122.79773,23,1.0,Filipino,4.1,1
Shannon Donair,Surrey,V3S 1G7,49.1060982,-122.7353592,17,,Turkish,4.1,1
Pho Tau Bay,Surrey,V3W 5A5,49.135731,-122.844616,67,1.0,Vietnamese,3.5,0
Fast Fired,Surrey,V3W 3N2,49.14821,-122.889696,2,,Pizza,4.0,1
Ay Chihuahua,Surrey,V4A 4N4,49.0332999,-122.80094,47,2.0,Mexican,4.1,1
Prabu Sweets,Surrey,V3W 4E1,49.13036,-122.86825,41,2.0,Desserts,3.9,0
Sal y Limon,Surrey,V3S 9H7,49.0469347453396,-122.77867790858,111,2.0,Mexican,3.8,0
Rosie's Country Cafe,Surrey,V4P 1B8,49.056674380316,-122.80853109372926,28,2.0,Cafes,3.9,0
Dragon Wok,Surrey,V3W 1R1,49.150437,-122.865346,26,,Hakka,4.0,1
ChongQing Restaurant,Surrey,V3W 3N4,49.15272034339086,-122.88974194707586,64,2.0,Chinese,3.1,0
The Jin sushi,Surrey,V3W 1A3,49.1364,-122.84264,12,,Japanese,4.6,1
Malaysian Hut,Surrey,V3R 1V9,49.1989290068985,-122.814328819513,47,1.0,Malaysian,4.0,1
A&W,Surrey,V3W 2M1,49.1343815,-122.88677929,49,1.0,Fast Food,4.6,1
Bon Ga Korean Restaurant,Surrey,V3T 4H4,49.1906849563647,-122.8413259238,37,2.0,Korean,3.5,0
Grandt Kitchen,Surrey,V3T 2W6,49.189707024899,-122.846393287182,70,1.0,Filipino,3.9,0
Kin Thai Kitchen & Bar,Surrey,V3S 0M6,49.0466759494366,-122.77521704598,49,2.0,Thai,3.5,0
Dhaliwal's Lounge,Surrey,V3W 4E8,49.146859,-122.86557,10,,Indian,4.5,1
Planet India,Surrey,V3W 9Z1,49.13379,-122.83907,66,2.0,Indian,3.8,0
Barcelos Flame Grilled Chicken,Surrey,V3W 5A8,49.14042,-122.84594,13,2.0,Portuguese,4.4,1
bb.q Chicken & Pub,Surrey,V3R 0J8,49.18383422068441,-122.80239308539059,18,,Korean,4.3,1
Dawood's Pizza,Surrey,V3S 1X7,49.11893,-122.8171,3,,Pizza,5.0,1
Banana Leaf,Surrey,V4P 3K1,49.0597947797082,-122.8040599822998,30,,Malaysian,4.1,1
Diamond Buffet,Surrey,V3S 1V3,49.11172,-122.72963,15,1.0,Buffets,2.4,0
Hansel Deli,Surrey,V3S 4E2,49.10792,-122.73477,16,1.0,Delis,4.4,1
Guacamole Mexican Grill,Surrey,V3T 2X6,49.196753526063695,-122.84564846554133,41,,Mexican,4.4,1
Steve's Poké Bar,Surrey,V3R 4G5,49.18376,-122.80127,102,2.0,Hawaiian,4.5,1
Triple O's,Surrey,V3W 1Z1,49.1188100133453,-122.824546694756,12,,American,4.0,1
Browns Socialhouse Semiahmoo,Surrey,V4A 4N3,49.03143295501853,-122.80147612331338,40,2.0,Canadian (New),3.1,0
Skye Avenue Kitchen & Lounge,Surrey,V3T 0A3,49.1876994453086,-122.84848282640564,21,3.0,Canadian (New),4.1,1
German Doner Kebab,Surrey,V3S 2V8,49.1624186,-122.7912586,24,,Donairs,3.8,0
Spice Republic,Surrey,V3S 0G2,49.045924927730695,-122.78219595551491,19,,Indian,4.6,1
Ustaad G76 Indian Cuisine Newton,Surrey,V3W 2V7,49.14112,-122.86246,14,,Indian,4.4,1
Sushi on Surrey,Surrey,V4N 0X8,49.15725,-122.77954,19,,Japanese,4.3,1
Barcelos Flame Grilled Chicken,Surrey,V3W 1P8,49.1643965580191,-122.876819808461,27,2.0,Portuguese,4.0,1
Yoko Sushi & Noodle House,Surrey,V4N 0G2,49.15737,-122.77828,28,1.0,Japanese,3.9,0
Pak Punjab Sweet & Samosas House,Surrey,V3V 6V9,49.17733,-122.86766,25,1.0,Pakistani,4.0,1
Guildford Station Pub,Surrey,V3R 4J6,49.18759,-122.79506,115,2.0,Pubs,3.5,0
Kiki's Restaurant,Surrey,V4A 9E3,49.03728,-122.80147,48,2.0,Mediterranean,3.8,0
Browns Socialhouse Surrey Centre,Surrey,V3T 2V4,49.1787658,-122.84468194171619,51,2.0,Canadian (New),3.3,0
Mr Pickwick's Fish & Chips,Surrey,V3V 6A8,49.1762299,-122.86547,36,2.0,Seafood,3.2,0
Lighthouse,Surrey,V3S 2X6,49.105111,-122.739602,26,2.0,Indian,3.7,0
Clover Ridge Pizza,Surrey,V3S 3X5,49.11117,-122.75684,7,,Pizza,4.7,1
Pho Tau Bay,Surrey,V3R 3X6,49.19805,-122.81226,67,1.0,Vietnamese,4.2,1
Curry and Kabab,Surrey,V3W 3N1,49.139158,-122.88943,22,,Indian,4.8,1
Sushi King George,Surrey,V3T 2W5,49.19047078350401,-122.84500166127094,81,2.0,Sushi Bars,3.7,0
The Taste of Africa,Surrey,V3T 2X6,49.196348,-122.845649,35,1.0,African,4.4,1
Inchin's Bamboo Garden,Surrey,V4N 0X8,49.1576095498803,-122.78016631960192,27,,Asian Fusion,3.7,0
Hawthorne Beer Market & Bistro,Surrey,V3S 4C4,49.10484,-122.7352,54,2.0,Bistros,3.4,0
Earls Kitchen + Bar,Surrey,V3R 9W9,49.186991576535846,-122.80065204219159,112,2.0,Canadian (New),3.1,0
