store_name,city,latitude,longitude,target_rating,target_is_successful,median_income,pop_density_sqkm,pct_age_20_39
Sushi Hinode,New Westminster,49.202381,-122.912609,4.7,1,44738.46,11741.06,40.49
Browns Socialhouse Brewery District,New Westminster,49.2250086337406,-122.892624952746,3.4,0,47266.67,3005.07,33.22
Hi Five,Burnaby,49.23062773,-122.9063846,3.4,0,45244.44,3714.17,26.28
JOEY Coquitlam,Coquitlam,49.2457652,-122.89261,4.0,1,37546.67,4567.42,36.38
Plato Filipino,New Westminster,49.2005652,-122.9151592,3.0,0,44947.37,13108.67,40.09
The Flapper Lounge,New Westminster,49.2025634283609,-122.91249129921196,4.7,1,44738.46,11741.06,40.49
Kirin Restaurant,New Westminster,49.1867640831858,-122.955329577009,3.5,0,40666.67,2762.85,30.75
New West Pizza,New Westminster,49.18402,-122.95018,4.2,1,41040.0,3192.06,31.18
Oh! Zzhu Sam,Burnaby,49.2219905,-122.9446256,4.2,1,35551.72,6536.9,32.25
De Dutch,New Westminster,49.200425,-122.917656,3.1,0,44600.0,13078.97,40.05
Afghan Chopan Restaurant,Surrey,49.147471095003574,-122.86530131592922,3.9,0,30028.57,1684.04,35.37
The Babs Kitchen & Brunch Cafe,New Westminster,49.230246778663854,-122.87929274820038,4.0,1,44960.0,2184.92,41.74
Pho 99,New Westminster,49.21049,-122.93353,3.1,0,40427.59,7307.83,30.67
Pizza Garden,New Westminster,49.2015796,-122.91292850381411,3.6,0,45180.95,12595.38,40.67
Itilia Kitchen & Bar,New Westminster,49.20002557750679,-122.9117314,3.5,0,45266.67,13328.24,41.04
Dehls Gourmet,New Westminster,49.1997935,-122.9132011,4.7,1,44968.42,13227.66,41.0
Fresh Sushi Roll,New Westminster,49.2133039,-122.9207809,2.8,0,42321.21,7765.07,28.96
Kimshaker Foodhub,New Westminster,49.2127294,-122.92236920446156,4.0,1,41563.64,7876.95,29.96
Tasty Planet,Burnaby,49.2191693,-122.9276451,4.4,1,39592.86,5865.18,25.67
Ole Ole Mexican Deli,New Westminster,49.21157,-122.93511,3.5,0,39986.67,6841.06,29.8
District Taphouse,New Westminster,49.2289699,-122.89308,3.2,0,47485.71,2842.66,32.88
Nam Vegan,Burnaby,49.2308613,-122.905859,4.6,1,45576.47,3671.31,26.05
Golden Samosa Bakery,Surrey,49.15395,-122.86205,4.3,1,31440.0,1742.33,34.24
Bruncheria,New Westminster,49.2319,-122.89233,3.5,0,46571.43,2704.21,34.37
Grill N More,New Westminster,49.2124671,-122.92136,0.0,0,42678.79,7867.68,29.6
The Wild Fig Restaurant,Coquitlam,49.24654219423704,-122.89164322883552,3.4,0,37975.0,4444.72,36.05
Cacao Mexican Food,New Westminster,49.2030652,-122.9074944,4.0,1,45160.0,11465.69,42.25
On & Off,Coquitlam,49.24863875402061,-122.81714619874644,3.8,0,47250.0,2559.59,20.91
Waves Coffee House,New Westminster,49.2021378,-122.9101707,3.1,0,45472.73,11770.84,40.94
Kalash Indian Kitchen,New Westminster,49.1849,-122.949233,4.6,1,41040.0,3192.06,31.18
Bluefin Sushi,New Westminster,49.22665044765496,-122.89299105765632,3.6,0,47507.69,2863.2,33.38
Naan Club Modern Indian Bistro,Coquitlam,49.2338484,-122.8537229,4.6,1,42240.0,700.41,25.67
The 23 House Banh Mi,New Westminster,49.202775,-122.9110645343588,5.0,1,45478.26,11258.13,40.57
Chungchun Rice Dog,New Westminster,49.20095433407661,-122.91446209325429,4.3,1,44685.71,13374.58,40.84
Tora Sushi,New Westminster,49.1912222,-122.9462299,2.7,0,39200.0,2734.7,32.03
Tabanani Cuisine,New Westminster,49.19986556961975,-122.9133677110076,5.0,1,44968.42,13227.66,41.0
Saku,Coquitlam,49.262560181685686,-122.8892912429378,4.3,1,39047.06,5831.75,40.93
Kokoro Tokyo Mazesoba,Coquitlam,49.2508308,-122.8926851,4.1,1,37112.5,6723.17,38.98
A&W,Burnaby,49.21369050533086,-122.93895013853908,4.6,1,39776.92,5875.3,32.12
Boston Pizza,New Westminster,49.200572324849,-122.918331664376,2.3,0,44127.27,12205.78,40.26
Grandt Kitchen,Surrey,49.189707024899,-122.846393287182,3.9,0,35926.32,7277.06,45.56
McDonald's,New Westminster,49.2123616960379,-122.918872872422,2.5,0,43211.76,6869.19,29.51
Mineiros Brazilian Bistro,Burnaby,49.22228570000001,-122.9438174,4.1,1,35641.38,6502.64,32.3
Golden Parrots Pub,Coquitlam,49.23296,-122.82035,4.3,1,45066.67,2609.12,25.15
Sushi Mura,Coquitlam,49.24253556,-122.89257508,4.7,1,38425.0,4044.87,35.75
DL Chicken,New Westminster,49.20233,-122.92738,5.0,1,41824.0,9002.56,37.15
Morning Tide Eatery,Coquitlam,49.2370123799837,-122.852788790242,4.5,1,42320.0,2989.28,26.81
Popeyes,Burnaby,49.21372,-122.93885,2.9,0,39776.92,5875.3,32.12
Pizza Art,Burnaby,49.21867,-122.95386,4.0,1,36333.33,9550.1,34.09
Passenger Cafe,New Westminster,49.200772,-122.9128591,4.0,1,44968.42,13227.66,41.0
TMFOX Cafe,New Westminster,49.210531,-122.9337946,2.0,0,40427.59,7307.83,30.67
Chai Coffee Company,Surrey,49.204153352896995,-122.8718295,4.8,1,32480.0,2212.97,33.8
Chaiiwala Of London - King George Hub,Surrey,49.183129,-122.84476,4.5,1,35586.67,7088.05,42.91
BG Urban Cafe,New Westminster,49.2264137268066,-122.901428222656,0.0,0,46900.0,3902.11,27.7
Chaiiwala of London,Surrey,49.14829,-122.86628,3.9,0,30028.57,1684.04,35.37
The Loop Cafe,New Westminster,49.20182,-122.91405,0.0,0,44544.0,12191.63,40.28
Caffe Reggio,Coquitlam,49.23690507421246,-122.8705096,4.7,1,41920.0,3700.69,29.55
The Brew Estate Cafe & Kitchen,Surrey,49.165126,-122.8897187,4.5,1,34276.92,3802.07,31.46
Homespun Cafe,New Westminster,49.22568,-122.8930249,1.0,0,47428.57,2800.14,32.16
Waves Coffee House,Surrey,49.19847,-122.851331,3.5,0,34866.67,5558.69,43.55
Corner Cafe,New Westminster,49.225357,-122.8933213,3.0,0,47538.46,3034.85,32.7
Kap’s Cafe,Surrey,49.15744608410078,-122.89004916926464,4.5,1,35307.69,3030.55,31.67
Cafe Log,New Westminster,49.20128876194589,-122.91272218650852,1.0,0,45340.0,12487.04,40.7
Brownvibe Cafe,Surrey,49.1492,-122.86563,0.0,0,29900.0,1815.89,34.93
Fuel Cafe,Coquitlam,49.2274699,-122.83736,2.0,0,43200.0,386.3,23.87
Chaiiwala,Burnaby,49.27807222953898,-122.90977293603744,4.0,1,36000.0,607.3,47.19
Nemesis,Surrey,49.18862920359811,-122.85131372327882,0.0,0,34950.0,6219.03,46.51
Drippy Desserts,Surrey,49.150338497592806,-122.8898041,0.0,0,34190.0,5943.25,32.76
C4U Cafe,Coquitlam,49.261591,-122.887833,0.0,0,39047.06,5831.75,40.93
Cafe Tehroon,Coquitlam,49.2486,-122.81791,0.0,0,47250.0,2559.59,20.91
JD Café,Coquitlam,49.2492230474632,-122.858835048974,0.0,0,39311.11,3830.66,27.58
Coffee News Bc,Burnaby,49.20028,-122.98532,0.0,0,43000.0,172.15,23.76
Watt's for Lunch,Burnaby,49.21070551163732,-122.95778668465525,3.0,0,39866.67,5292.53,29.99
Harmony Cafe,Burnaby,49.249725139064815,-122.89458889325428,3.0,0,37657.14,7362.69,38.43
Ambar Surrey  Restaurant & Dhaba,Surrey,49.1282148,-122.8451664,4.5,1,34266.67,4328.21,28.27
Afghan Kitchen South Surrey,Surrey,49.0445839,-122.7766512,4.6,1,43155.56,3222.3,27.8
The Carvery Sandwich Shop,Surrey,49.04649,-122.79411,4.5,1,40181.82,3360.29,21.58
Vault Restaurant,Surrey,49.10711,-122.73478,3.9,0,41200.0,2752.94,28.74
New York New York,Surrey,49.118524,-122.801402,3.8,0,42400.0,5014.17,30.34
Old Surrey Restaurant,Surrey,49.13376877137055,-122.84896724397012,4.3,1,34133.33,3126.73,30.26
Yugafu Japanese Bistro,Surrey,49.12598822369157,-122.70117985561906,5.0,1,47933.33,5014.93,28.56
Sabai Thai Restaurant,Surrey,49.1909867,-122.8065349,4.0,1,35350.0,7115.56,29.37
Maruhachi Ra-men,Surrey,49.167891,-122.800795,4.7,1,35188.24,3853.44,28.87
Dragon Village Restaurant,Surrey,49.10558,-122.73478,4.3,1,41200.0,2752.94,28.74
Chuihong,Surrey,49.19184,-122.78787,4.2,1,37876.92,4169.18,29.39
Tap Restaurant,Surrey,49.06362140752368,-122.7971484,4.2,1,50618.18,3231.69,23.25
Seoul Grill House,Surrey,49.18662844935571,-122.80218576441264,3.4,0,36113.04,6494.28,28.84
Yory Korean Cuisine,Surrey,49.1569241,-122.7809906,4.4,1,37631.58,5439.46,25.09
Dragon Wok,Surrey,49.134925,-122.843366,5.0,1,35353.85,3617.48,28.82
Ruby Siam Thai Kitchen,Surrey,49.1064009,-122.7352826,4.3,1,41200.0,2752.94,28.74
Texx Big Burger,Surrey,49.189932,-122.841323,4.1,1,36411.11,7507.07,45.21
Chopsticks On Pho,Surrey,49.1044634,-122.7986729,3.8,0,47100.0,4730.17,27.24
Ato Sushi Bar Kitchen,Surrey,49.1029789,-122.8008651,4.6,1,45920.0,2586.73,27.99
Hooked Fish Bar,Surrey,49.0523737,-122.8846858,3.1,0,46400.0,2104.8,14.98
Ken's Cafe,Surrey,49.105785,-122.735295,4.7,1,41200.0,2752.94,28.74
The Cabin Restaurant,Surrey,49.0528603,-122.8809814,3.4,0,51600.0,1141.64,14.72
Umami Sushi,Surrey,49.1191614520774,-122.73165560105,3.9,0,43733.33,1737.56,26.08
OZen Japanese Restaurant,Surrey,49.18581633703874,-122.79991012209054,4.3,1,36390.48,5772.43,27.58
Cactus Club Cafe,Surrey,49.0604907475,-122.804682831,4.0,1,50100.0,3338.72,25.36
Katsu San,Surrey,49.19849367001739,-122.77940131605068,4.8,1,36661.54,2942.56,24.95
Captain's Oven Pizza,Surrey,49.17799334576209,-122.84283366137696,4.7,1,35000.0,6355.76,40.52
Green Lettuce Indian Style Chinese Restaurant,Surrey,49.1179419178998,-122.890040874481,3.6,0,40257.14,5251.85,26.52
Hiroshi Ramen,Surrey,49.11508,-122.68186,4.5,1,46033.33,2661.51,31.9
Browns Socialhouse Panorama,Surrey,49.10397,-122.798523,3.3,0,47100.0,4730.17,27.24
Lahori Sweets & Restaurant,Surrey,49.1484413,-122.8649063,4.0,1,29900.0,1815.89,34.93
Taste of Himalayas,Surrey,49.13204,-122.83918,4.4,1,34733.33,4983.48,29.39
My Greek Taverna,Surrey,49.12013,-122.89007,3.9,0,39969.23,5368.76,26.76
Palmyra Mediterranean Grill,Surrey,49.1860231,-122.800806,4.1,1,36490.0,6240.88,27.84
Ladybird's Trattoria,Surrey,49.0525910210857,-122.69256623466444,4.9,1,,24.2,24.39
The Waffle Co.,Surrey,49.135660700709366,-122.84347474404068,4.3,1,35057.14,3611.26,29.01
Showshaa - The Modern Taproom,Surrey,49.05722,-122.80085,4.1,1,48311.11,3240.38,21.34
Chacha's Tandoor & Grill,Surrey,49.14829,-122.86628,4.5,1,30028.57,1684.04,35.37
Salsa & Guacamole,Surrey,49.133821637841805,-122.84886589325409,3.8,0,34133.33,3126.73,30.26
Bandra Cafe,Surrey,49.13632358752905,-122.8899743625656,4.4,1,33126.32,4988.15,32.42
Chili House Restaurant,Surrey,49.1144981,-122.6806335,4.3,1,46033.33,2661.51,31.9
One More Thai,Surrey,49.1333200177501,-122.88981649088,3.6,0,34188.89,5540.96,31.64
The Samosa House,Surrey,49.162746,-122.866827,4.4,1,31236.36,1685.3,36.8
The Jin sushi,Surrey,49.1364,-122.84264,4.6,1,34720.0,3583.39,28.41
The Greek Corner,Surrey,49.1343307,-122.8452682,3.6,0,34833.33,3353.82,28.13
Skye Avenue Kitchen & Lounge,Surrey,49.1876994453086,-122.84848282640564,4.1,1,35314.29,7314.44,44.8
Rosie's Country Cafe,Surrey,49.056674380316,-122.80853109372926,3.9,0,42400.0,1489.24,17.6
Ay Chihuahua,Surrey,49.0332999,-122.80094,4.1,1,40533.33,6014.68,13.88
Main Choice Chinese Restaurant,Surrey,49.1338858,-122.8518572,3.8,0,33569.23,3024.85,30.21
Prabu Sweets,Surrey,49.13036,-122.86825,3.9,0,30181.82,5994.8,35.86
GNJ Vegetarian Bistro,Surrey,49.1363708,-122.8922328,4.4,1,33590.0,4915.02,32.07
Clove,Surrey,49.1189018,-122.8257539,4.1,1,38613.33,4699.69,34.1
Sal y Limon,Surrey,49.0469347453396,-122.77867790858,3.8,0,42577.78,4505.6,24.13
Sapporo Kitchen,Surrey,49.03159912001535,-122.80144046744888,3.9,0,41216.67,6358.39,14.01
Dragon Wok,Surrey,49.150437,-122.865346,4.0,1,29485.71,1550.05,35.84
Swagat Indian Restaurant,Surrey,49.176057,-122.801236,4.3,1,36564.71,4248.63,25.91
Dublin Crossing Irish Pub,Surrey,49.12426199999999,-122.702092,3.4,0,48225.0,4937.76,28.16
Dawood's Pizza,Surrey,49.11893,-122.8171,5.0,1,39166.67,4283.39,32.87
A&W,Surrey,49.1343815,-122.88677929,4.6,1,32129.41,5176.0,33.42
Archie's BBQ,Surrey,49.18755,-122.79773,4.1,1,36047.62,5890.35,28.83
Kin Thai Kitchen & Bar,Surrey,49.0466759494366,-122.77521704598,3.5,0,43200.0,4139.23,27.12
bb.q Chicken & Pub,Surrey,49.18383422068441,-122.8023930853906,4.3,1,36190.0,5843.24,27.41
Malaysian Hut,Surrey,49.1989290068985,-122.814328819513,4.0,1,35425.0,5108.61,29.8
Liberty Kitchen,Surrey,49.0452889438938,-122.778361737728,3.9,0,42577.78,4505.6,24.13
ChongQing Restaurant,Surrey,49.15272034339086,-122.88974194707586,3.1,0,34600.0,6083.1,32.38
Jerusalem Grill & Shawarma,Surrey,49.15907004962188,-122.78113721962818,3.5,0,37611.11,5424.27,25.28
Guacamole Mexican Grill,Surrey,49.196753526063695,-122.84564846554132,4.4,1,36675.0,5392.19,43.98
Hansel Deli,Surrey,49.10792,-122.73477,4.4,1,41750.0,2164.4,28.58
Diamond Buffet,Surrey,49.11172,-122.72963,2.4,0,41320.0,2513.71,27.28
Fast Fired,Surrey,49.14821,-122.889696,4.0,1,33730.0,6426.82,32.57
U R Restaurant,Surrey,49.1994551,-122.8137501,4.4,1,35670.59,4996.58,29.41
Curry Lounge,Surrey,49.0453451,-122.7783363,3.8,0,42577.78,4505.6,24.13
Pak Punjab Sweet & Samosas House,Surrey,49.17733,-122.86766,4.0,1,32314.29,5059.33,36.25
Yoko Sushi & Noodle House,Surrey,49.15737,-122.77828,3.9,0,38037.5,5570.19,24.93
Thai By Thai,Surrey,49.1698001,-122.8900551,4.1,1,34350.0,4321.08,32.51
Steve's Poké Bar,Surrey,49.18376,-122.80127,4.5,1,36428.57,5919.43,27.62
Dragon's Chop Suey House,Surrey,49.15719,-122.77781,3.5,0,38037.5,5570.19,24.93
Aaron's Restaurant,Surrey,49.1062,-122.73329,3.2,0,41100.0,2812.39,28.68
Hawthorne Beer Market & Bistro,Surrey,49.10484,-122.7352,3.4,0,41200.0,2752.94,28.74
Utopia Noodles,Surrey,49.158580176583506,-122.7811632,4.8,1,37611.11,5424.27,25.28
Sushi on Surrey,Surrey,49.15725,-122.77954,4.3,1,37722.22,5419.83,25.07
The Back Room,Surrey,49.042265589442,-122.77957271282486,4.4,1,40360.0,2808.23,26.9
Bacayon's Chibugan,Surrey,49.19166,-122.83465,4.5,1,35323.08,4650.5,34.27
Kiki's Restaurant,Surrey,49.03728,-122.80147,3.8,0,39152.94,4433.64,15.86
The Taste of Africa,Surrey,49.196348,-122.845649,4.4,1,36675.0,5392.19,43.98
Viet Houng Asian Flavor Deli,Surrey,49.1887226115802,-122.860729718055,4.6,1,33884.21,5410.05,42.08
Navraj Sweets & Restaurant,Surrey,49.1501801430419,-122.866437749758,4.4,1,30000.0,1695.75,34.56
Eggcetra Breakfast Cafe,Surrey,49.0555806,-122.8054598,4.1,1,45685.71,2817.09,22.31
Spice of Nepal,Surrey,49.13339,-122.84879,4.2,1,33814.29,3199.07,30.5
Shannon Donair,Surrey,49.1060982,-122.7353592,4.1,1,41200.0,2752.94,28.74
Pho Tau Bay,Surrey,49.19805,-122.81226,4.2,1,35141.18,5250.95,29.44
Indigo Cafe,Surrey,49.0635291,-122.7979894,5.0,1,50618.18,3231.69,23.25
Cabizerra Bistro,Surrey,49.1987463,-122.8134292,4.8,1,35141.18,5250.95,29.44
Sushi King George,Surrey,49.19047078350401,-122.84500166127094,3.7,0,36566.67,7091.18,46.26
Mek's Delight,Surrey,49.1912982626951,-122.808646894991,3.9,0,35144.44,7142.91,29.61
Crispy Falafel,Surrey,49.04591481291062,-122.79334246655924,3.8,0,40690.91,3365.16,22.42
Panorama Indian Lounge,Surrey,49.10478,-122.80338,4.9,1,47200.0,3181.72,27.34
Sushi California - Surrey,Surrey,49.1893963,-122.7993351,3.9,0,35863.64,6462.05,29.17
Pho Tau Bay,Surrey,49.135731,-122.844616,3.5,0,35366.67,3495.03,28.17
Waffle House Diner,Surrey,49.18125961964888,-122.84355514110403,4.1,1,35423.53,5692.57,40.61
Isshin Sushi,Surrey,49.10468,-122.79806,3.8,0,47100.0,4730.17,27.24
Tap & Barrel,Surrey,49.05963809908623,-122.8018875,3.4,0,49422.22,3260.67,25.0
Trees Cheesecake and Organic Coffee,Surrey,49.189991644148385,-122.850168,4.2,1,34911.11,5870.56,45.63
Tasty Donair,Surrey,49.133938,-122.842573,4.3,1,35371.43,3494.2,28.85
Sri Periyava Dosa Bhavan,Surrey,49.1586589,-122.8902128,4.5,1,34953.85,4501.39,32.0
Shawarma Palace,Surrey,49.134277,-122.844497,4.0,1,35384.62,3374.78,28.23
Planet India,Surrey,49.13379,-122.83907,3.8,0,34612.5,4943.86,29.89
Pho Hong,Surrey,49.190289,-122.841347,3.4,0,36600.0,7023.69,45.48
Tokyo Mithaiwala,Surrey,49.147777821579545,-122.8639529,4.4,1,29485.71,1550.05,35.84
Pho Hillton Restaurant,Surrey,49.1253645,-122.7059121,4.1,1,48023.53,4622.09,27.92
Barcelos Flame Grilled Chicken,Surrey,49.14042,-122.84594,4.4,1,32690.91,3485.68,31.75
YL's Curry Bowl,Surrey,49.18444,-122.79879,4.0,1,36390.91,5654.79,27.35
Hanaya Japanese Restaurant,Surrey,49.05326,-122.80091,4.0,1,44825.0,2830.48,22.12
Coast & Country Diner,Surrey,49.103936,-122.734543,3.7,0,41200.0,2715.79,29.23
Nordel Sushi,Surrey,49.1609149,-122.8885017,3.3,0,34563.64,3792.44,31.75
Golden Samosa Bakery,Surrey,49.162635078126854,-122.88879025997797,4.1,1,34816.67,3835.78,31.73
Mr Pickwick's Fish & Chips,Surrey,49.1762299,-122.86547,3.2,0,31930.43,5126.94,36.77
Sushi Mori,Surrey,49.0457580108793,-122.7973473,3.4,0,39072.73,3339.77,18.5
A&W,Surrey,49.10405219,-122.79790578,3.1,0,46266.67,4326.94,27.49
Tommies Jerk,Surrey,49.10037,-122.72386,4.7,1,42000.0,777.25,24.13
Roadhouse Grille,Surrey,49.03426,-122.78006,3.4,0,42276.92,2609.74,22.23
Pho Newton,Surrey,49.1392040260342,-122.843214712932,3.6,0,34428.57,3821.42,30.89
Chefs Kebab,Surrey,49.1551446,-122.7729754,4.2,1,39600.0,4855.74,25.2
Miltomates Taqueria,Surrey,49.17736,-122.69072,4.6,1,38400.0,67.7,22.8
Spice Republic,Surrey,49.045924927730695,-122.78219595551492,4.6,1,42200.0,3923.74,24.4
German Doner Kebab,Surrey,49.1624186,-122.7912586,3.8,0,35882.35,4332.36,27.12
Michael's Artisan Bakery & Cafe,Surrey,49.045213,-122.790789,4.1,1,41418.18,3579.64,23.76
Delta Pizza,Surrey,49.15558,-122.86452,3.9,0,30400.0,854.01,34.56
Vegan Supply Surrey,Surrey,49.059709,-122.833843,4.3,1,46933.33,960.58,16.65
Triple O's,Surrey,49.1188100133453,-122.824546694756,4.0,1,38584.62,4841.68,34.35
Aka Sushi,Surrey,49.11859,-122.71199,4.0,1,45771.43,4008.06,24.55
Ustaad G76 Indian Cuisine Newton,Surrey,49.14112,-122.86246,4.4,1,31044.44,2286.15,35.45
Red Robin Gourmet Burgers and Brews,Surrey,49.18838300274452,-122.80139260276438,3.6,0,35895.24,6986.41,28.96
The Keg Steakhouse + Bar,Surrey,49.14734458968876,-122.88976,3.8,0,33730.0,6426.82,32.57
Barcelos Flame Grilled Chicken,Surrey,49.1643965580191,-122.876819808461,4.0,1,31820.0,1945.32,35.62
Excellent Ice,Surrey,49.1016051,-122.8070208,3.3,0,46560.0,2979.6,28.08
Inchin's Bamboo Garden,Surrey,49.1576095498803,-122.78016631960192,3.7,0,37736.84,5374.39,25.1
West Village Cafe,Surrey,49.1047524116854,-122.799629199329,3.6,0,46866.67,2709.17,28.18
Nando's Peri-Peri,Surrey,49.18567392600471,-122.80140250244676,3.9,0,36610.0,5997.34,27.49
Elvis Pizza,Surrey,49.1913399,-122.80825,3.8,0,35273.68,6945.35,29.6
Satya Asha,Surrey,49.13371,-122.86738,4.4,1,30223.53,5715.08,36.35
Lee Gar Nei,Surrey,49.1856150038833,-122.799098426308,4.0,1,36390.48,5772.43,27.58
Dhaliwal's Lounge,Surrey,49.146859,-122.86557,4.5,1,30028.57,1684.04,35.37
Neptune Wonton Noodle,Surrey,49.1865774185184,-122.84743837116434,3.3,0,35290.91,7614.22,43.96
Basant Sweet House,Surrey,49.1509914,-122.8677853,4.1,1,30200.0,1142.8,33.97
Nagoya Sushi,Surrey,49.16978,-122.81251,4.0,1,35000.0,3405.57,30.51
Pakwan,Surrey,49.1406884,-122.8611251,4.1,1,31177.78,2266.59,35.53
Sundance Seafoods,Surrey,49.1038818,-122.7412026,3.9,0,42733.33,2642.18,29.41
Banana Leaf,Surrey,49.0597947797082,-122.8040599822998,4.1,1,50100.0,3338.72,25.36
Non Stop,Surrey,49.10497133807061,-122.80499545767236,4.6,1,47200.0,3181.72,27.34
Mama Moon Korean Food,Surrey,49.15687338090442,-122.7817113748807,5.0,1,37722.22,5588.86,24.89
Nando's Peri-Peri,Surrey,49.136274674727275,-122.889191188763,3.7,0,32411.76,5048.79,32.75
Neptune Palace Seafood Restaurant,Surrey,49.18693877584426,-122.8461404527314,3.1,0,35761.9,7598.55,44.49
Chubby Banh Mi & Bubble Tea,Surrey,49.18827213321161,-122.80040636441812,4.8,1,36123.81,6308.0,29.0
Curry and Kabab,Surrey,49.139158,-122.88943,4.8,1,32756.52,5379.07,31.89
Nemesis Coffee,Surrey,49.18869551177476,-122.851585,3.9,0,34885.71,6118.63,46.24
Republica Coffee Roasters Cloverdale,Surrey,49.105531,-122.734801,4.4,1,41200.0,2752.94,28.74
Guildford Sushi House,Surrey,49.19026,-122.8006,3.8,0,36104.76,7098.85,29.48
Bucky's West Coast Pizzeria,Surrey,49.0450856790467,-122.79105499999991,3.9,0,40680.0,3470.5,24.33
Belle's Cafe,Surrey,49.06049887855645,-122.83416005374684,4.3,1,46933.33,960.58,16.65
Clover Ridge Pizza,Surrey,49.11117,-122.75684,4.7,1,48307.69,4321.08,22.81
Lazeez Pizza & Kabob House,Surrey,49.1664375,-122.8011312,4.8,1,35141.18,3951.48,29.46
Diamond Sweets Restaurant,Surrey,49.1585503,-122.7814484,3.4,0,37611.11,5424.27,25.28
104 Sushi & Co,Surrey,49.19206,-122.75626,3.8,0,38560.0,2818.75,20.71
Denji Sushi,Surrey,49.1266,-122.70143,4.0,1,47882.35,4508.3,29.63
The Momo Grill,Surrey,49.15662339322941,-122.77830439018504,4.2,1,38037.5,5570.19,24.93
WayBack Brew,Surrey,49.1025466,-122.8049717,4.7,1,46742.86,2870.87,27.56
Gourmet Donuts & Coffee,Surrey,49.166135,-122.800206,4.3,1,35433.33,3827.69,29.29
Aggarwal Sweets,Surrey,49.151484,-122.865506,3.7,0,29600.0,992.65,35.18
Major Joy Flavoured Chicken,Surrey,49.161852,-122.847069,4.2,1,31733.33,3606.34,35.44
Kami Sushi,Surrey,49.04206,-122.77977,4.1,1,40360.0,2808.23,26.9
Vlassis Souvlaki & Greek Taverna,Surrey,49.1849282,-122.8445654,3.4,0,35766.67,7623.43,44.05
A&W,Surrey,49.135975,-122.84515,4.1,1,34885.71,3533.86,27.68
Royal Oak,Surrey,49.16437,-122.79765,3.4,0,35611.11,4049.31,29.04
Apna Chaat House,Surrey,49.138979,-122.889138,3.7,0,32663.64,5375.16,32.0
Guildford Station Pub,Surrey,49.18759,-122.79506,3.4,0,36990.0,4921.09,28.28
Royal Paan,Surrey,49.1513744,-122.8678651,3.8,0,30200.0,1142.8,33.97
Earls Kitchen + Bar,Surrey,49.186991576535846,-122.8006520421916,3.1,0,36095.65,6804.97,28.82
Tastefully Yours By Jeff,Surrey,49.108505505388,-122.687351904905,4.9,1,46150.0,1850.66,27.05
Time To Grill,Surrey,49.14834,-122.84612,4.1,1,32040.0,3316.18,32.26
Woo Korean BBQ,Surrey,49.045274,-122.777548,3.4,0,43155.56,3222.3,27.8
Jamaican Mi Juicy,Surrey,49.18937137950188,-122.80200814695657,4.5,1,36123.81,7596.72,29.21
Pho Sunrise,Surrey,49.0467546085111,-122.798343610731,3.9,0,38860.0,3164.26,19.05
Browns Socialhouse Surrey Centre,Surrey,49.1787658,-122.8446819417162,3.3,0,35112.5,6464.08,40.27
Hi Sushi,Surrey,49.06333,-122.79817,3.5,0,50618.18,3231.69,23.25
Spice Kings Bistro,Surrey,49.10466,-122.79836,3.5,0,47100.0,4730.17,27.24
De Dutch,Surrey,49.10439711326506,-122.73461241633528,3.8,0,41200.0,2752.94,28.74
Fast Donair and Falafel,Surrey,49.1266,-122.70143,4.4,1,47882.35,4508.3,29.63
Galini Greek Kouzina & Grill,Surrey,49.11592029463198,-122.6831337,3.5,0,46100.0,3401.33,30.72
Blaze Pizza,Surrey,49.04646,-122.77517,3.8,0,43280.0,3218.35,29.07
Sushi Street,Surrey,49.18146155882584,-122.84374341103596,4.9,1,35423.53,5692.57,40.61
New Town Bakery & Restaurant,Surrey,49.18996,-122.84739,3.7,0,35770.0,7038.85,45.23
Kaffina Coffee,Surrey,49.056098987177705,-122.80476269500356,4.3,1,48000.0,3077.56,21.92
Asian Noodle Island,Surrey,49.15725,-122.77954,3.6,0,37722.22,5419.83,25.07
Espresso Cafe,Surrey,49.1358431633489,-122.842942251523,4.2,1,34625.0,3702.34,28.52
Ming Yan Seafood Restaurant,Surrey,49.06094,-122.8119,3.4,0,48000.0,3106.76,23.98
Spent Grounds,Surrey,49.05269,-122.69305,4.5,1,,24.2,24.39
Sahota's Live Grill,Surrey,49.1399565,-122.88953034710508,3.0,0,32670.0,5530.59,32.94
Starbucks,Surrey,49.1043053,-122.7393799,4.5,1,42057.14,2721.72,28.62
Leaf Tea,Surrey,49.031406,-122.800901,4.4,1,41107.69,6167.51,13.94
Sunflower Cafe,Surrey,49.0529,-122.88078,3.5,0,51600.0,1141.64,14.72
Esquires Coffee Houses,Surrey,49.0534321549938,-122.866933198804,4.8,1,47680.0,1029.12,14.03
One Up Cafe,Surrey,49.052514655481474,-122.69238283862305,4.3,1,,24.2,24.39
Hada Coffee,Surrey,49.04522485482325,-122.79083906123364,5.0,1,41418.18,3579.64,23.76
Morrison Cafe,Surrey,49.0318189952192,-122.865655588054,3.1,0,48981.82,2169.51,14.87
No. 24 Cafe & Bistro,Surrey,49.046929,-122.796333,3.2,0,38822.22,3137.87,20.08
Grizzly Cafe,Surrey,49.18834,-122.79658,5.0,1,36715.79,5304.45,29.13
Fresh Cup Roastery Café,Surrey,49.02017,-122.77079,3.0,0,46400.0,1714.33,17.67
