store_name,city,latitude,longitude,target_rating,target_is_successful,competitor_count_500m,nearest_transit_distance_m
Harmony Cafe,Burnaby,49.249725139064815,-122.89458889325428,3.0,0,19,158.51071450760907
Ambar Surrey  Restaurant & Dhaba,Surrey,49.1282148,-122.8451664,4.5,1,0,131.23706822831696
Afghan Kitchen South Surrey,Surrey,49.0445839,-122.7766512,4.6,1,10,134.0138772465535
The Carvery Sandwich Shop,Surrey,49.04649,-122.79411,4.5,1,7,101.61014910922611
Vault Restaurant,Surrey,49.10711,-122.73478,3.9,0,11,71.0733066058437
New York New York,Surrey,49.118524,-122.801402,3.8,0,0,18.678664410674273
Old Surrey Restaurant,Surrey,49.13376877137055,-122.84896724397012,4.3,1,12,141.12580261115647
Yugafu Japanese Bistro,Surrey,49.12598822369157,-122.70117985561906,5.0,1,5,78.72544595970862
Sabai Thai Restaurant,Surrey,49.1909867,-122.8065349,4.0,1,6,3.4867025411144517
Maruhachi Ra-men,Surrey,49.167891,-122.800795,4.7,1,3,54.72041953461875
Dragon Village Restaurant,Surrey,49.10558,-122.73478,4.3,1,11,119.36714970590977
Chuihong,Surrey,49.19184,-122.78787,4.2,1,0,93.27859509324622
Tap Restaurant,Surrey,49.06362140752368,-122.7971484,4.2,1,2,291.13119041580427
Seoul Grill House,Surrey,49.18662844935571,-122.80218576441264,3.4,0,17,113.001469366801
Yory Korean Cuisine,Surrey,49.1569241,-122.7809906,4.4,1,11,147.52529351705658
Dragon Wok,Surrey,49.134925,-122.843366,5.0,1,15,162.97903306685276
Ruby Siam Thai Kitchen,Surrey,49.1064009,-122.7352826,4.3,1,11,123.16091645412273
Texx Big Burger,Surrey,49.189932,-122.841323,4.1,1,5,172.4801404852652
Chopsticks On Pho,Surrey,49.1044634,-122.7986729,3.8,0,8,88.47096150956462
Ato Sushi Bar Kitchen,Surrey,49.1029789,-122.8008651,4.6,1,10,71.71158433800372
Hooked Fish Bar,Surrey,49.0523737,-122.8846858,3.1,0,2,119.76431389983328
Ken's Cafe,Surrey,49.105785,-122.735295,4.7,1,12,137.4041777320446
The Cabin Restaurant,Surrey,49.0528603,-122.8809814,3.4,0,2,50.173119053371906
Umami Sushi,Surrey,49.1191614520774,-122.73165560105,3.9,0,0,40.17398064414783
OZen Japanese Restaurant,Surrey,49.18581633703874,-122.79991012209054,4.3,1,17,84.47772146923462
Cactus Club Cafe,Surrey,49.0604907475,-122.804682831,4.0,1,4,210.86696801344638
Katsu San,Surrey,49.19849367001739,-122.77940131605068,4.8,1,0,43.81579337944529
Captain's Oven Pizza,Surrey,49.17799334576209,-122.84283366137696,4.7,1,5,120.08595337478339
Green Lettuce Indian Style Chinese Restaurant,Surrey,49.1179419178998,-122.890040874481,3.6,0,1,55.73721687016903
Hiroshi Ramen,Surrey,49.11508,-122.68186,4.5,1,3,79.11736920366988
Browns Socialhouse Panorama,Surrey,49.10397,-122.798523,3.3,0,9,103.93007896071293
Lahori Sweets & Restaurant,Surrey,49.1484413,-122.8649063,4.0,1,11,213.79057899616294
Taste of Himalayas,Surrey,49.13204,-122.83918,4.4,1,4,49.73973994454252
My Greek Taverna,Surrey,49.12013,-122.89007,3.9,0,1,39.744955079139395
Palmyra Mediterranean Grill,Surrey,49.1860231,-122.800806,4.1,1,18,46.074694358319405
Ladybird's Trattoria,Surrey,49.0525910210857,-122.69256623466444,4.9,1,2,70.79958938306733
The Waffle Co.,Surrey,49.135660700709366,-122.84347474404068,4.3,1,13,204.08803306477958
Showshaa - The Modern Taproom,Surrey,49.05722,-122.80085,4.1,1,6,63.79396846418886
Chacha's Tandoor & Grill,Surrey,49.14829,-122.86628,4.5,1,11,117.15899240839416
Salsa & Guacamole,Surrey,49.133821637841805,-122.84886589325409,3.8,0,12,134.49373516350562
Bandra Cafe,Surrey,49.13632358752905,-122.8899743625656,4.4,1,7,52.47413385449293
Chili House Restaurant,Surrey,49.1144981,-122.6806335,4.3,1,2,35.0233404613781
One More Thai,Surrey,49.1333200177501,-122.88981649088,3.6,0,4,61.26937746195896
The Samosa House,Surrey,49.162746,-122.866827,4.4,1,0,53.67536229357059
The Jin sushi,Surrey,49.1364,-122.84264,4.6,1,10,233.8552146093891
The Greek Corner,Surrey,49.1343307,-122.8452682,3.6,0,14,10.920962155200266
Skye Avenue Kitchen & Lounge,Surrey,49.1876994453086,-122.84848282640564,4.1,1,10,127.92063079851187
Rosie's Country Cafe,Surrey,49.056674380316,-122.80853109372926,3.9,0,3,168.94118787972917
Ay Chihuahua,Surrey,49.0332999,-122.80094,4.1,1,4,8.203063549272558
Main Choice Chinese Restaurant,Surrey,49.1338858,-122.8518572,3.8,0,5,23.407284644178567
Prabu Sweets,Surrey,49.13036,-122.86825,3.9,0,1,82.19838773560855
GNJ Vegetarian Bistro,Surrey,49.1363708,-122.8922328,4.4,1,7,142.9411268165994
Clove,Surrey,49.1189018,-122.8257539,4.1,1,2,143.5104976945095
Sal y Limon,Surrey,49.0469347453396,-122.77867790858,3.8,0,9,104.33948874815447
Sapporo Kitchen,Surrey,49.03159912001535,-122.80144046744888,3.9,0,2,35.85461605959343
Dragon Wok,Surrey,49.150437,-122.865346,4.0,1,12,195.02470417922822
Swagat Indian Restaurant,Surrey,49.176057,-122.801236,4.3,1,0,40.60659063923139
Dublin Crossing Irish Pub,Surrey,49.12426199999999,-122.702092,3.4,0,5,52.32226981996882
Dawood's Pizza,Surrey,49.11893,-122.8171,5.0,1,0,16.706836608687443
A&W,Surrey,49.1343815,-122.88677929,4.6,1,4,198.7370781646578
Archie's BBQ,Surrey,49.18755,-122.79773,4.1,1,16,226.78352811879503
Kin Thai Kitchen & Bar,Surrey,49.0466759494366,-122.77521704598,3.5,0,7,121.1263774755503
bb.q Chicken & Pub,Surrey,49.18383422068441,-122.8023930853906,4.3,1,9,98.32375610630298
Malaysian Hut,Surrey,49.1989290068985,-122.814328819513,4.0,1,3,91.11520133606183
Liberty Kitchen,Surrey,49.0452889438938,-122.778361737728,3.9,0,11,18.54921797210629
ChongQing Restaurant,Surrey,49.15272034339086,-122.88974194707586,3.1,0,1,37.11506452338074
Jerusalem Grill & Shawarma,Surrey,49.15907004962188,-122.78113721962818,3.5,0,11,75.60247970005709
Guacamole Mexican Grill,Surrey,49.196753526063695,-122.84564846554132,4.4,1,2,193.82830900983407
Hansel Deli,Surrey,49.10792,-122.73477,4.4,1,10,28.590393011138215
Diamond Buffet,Surrey,49.11172,-122.72963,2.4,0,0,103.74498413232479
Fast Fired,Surrey,49.14821,-122.889696,4.0,1,2,89.62898586968079
U R Restaurant,Surrey,49.1994551,-122.8137501,4.4,1,3,85.94935627285066
Curry Lounge,Surrey,49.0453451,-122.7783363,3.8,0,11,12.064365393516113
Pak Punjab Sweet & Samosas House,Surrey,49.17733,-122.86766,4.0,1,1,19.828686459200718
Yoko Sushi & Noodle House,Surrey,49.15737,-122.77828,3.9,0,12,88.98818792371395
Thai By Thai,Surrey,49.1698001,-122.8900551,4.1,1,0,25.189241732287858
Steve's Poké Bar,Surrey,49.18376,-122.80127,4.5,1,10,25.68900302697269
Dragon's Chop Suey House,Surrey,49.15719,-122.77781,3.5,0,12,55.13337813458365
Aaron's Restaurant,Surrey,49.1062,-122.73329,3.2,0,11,26.018759967290272
Hawthorne Beer Market & Bistro,Surrey,49.10484,-122.7352,3.4,0,12,202.00725421095336
Utopia Noodles,Surrey,49.158580176583506,-122.7811632,4.8,1,11,47.94675262583633
Sushi on Surrey,Surrey,49.15725,-122.77954,4.3,1,11,74.52518409638432
The Back Room,Surrey,49.042265589442,-122.77957271282486,4.4,1,7,177.66844347248093
Bacayon's Chibugan,Surrey,49.19166,-122.83465,4.5,1,0,10.909414665060796
Kiki's Restaurant,Surrey,49.03728,-122.80147,3.8,0,2,59.00322663261534
The Taste of Africa,Surrey,49.196348,-122.845649,4.4,1,2,185.61909069440645
Viet Houng Asian Flavor Deli,Surrey,49.1887226115802,-122.860729718055,4.6,1,0,328.11145142971276
Navraj Sweets & Restaurant,Surrey,49.1501801430419,-122.866437749758,4.4,1,11,129.69955355588093
Eggcetra Breakfast Cafe,Surrey,49.0555806,-122.8054598,4.1,1,5,74.48602423419
Spice of Nepal,Surrey,49.13339,-122.84879,4.2,1,11,130.84560722283436
Shannon Donair,Surrey,49.1060982,-122.7353592,4.1,1,12,130.81335770163506
Pho Tau Bay,Surrey,49.19805,-122.81226,4.2,1,3,104.14714146091552
Indigo Cafe,Surrey,49.0635291,-122.7979894,5.0,1,2,234.57709191897231
Cabizerra Bistro,Surrey,49.1987463,-122.8134292,4.8,1,3,26.01090412680602
Sushi King George,Surrey,49.19047078350401,-122.84500166127094,3.7,0,9,131.168390109421
Mek's Delight,Surrey,49.1912982626951,-122.808646894991,3.9,0,3,17.19629891125081
Crispy Falafel,Surrey,49.04591481291062,-122.79334246655924,3.8,0,7,81.82157169607915
Panorama Indian Lounge,Surrey,49.10478,-122.80338,4.9,1,10,191.69891200480723
Sushi California - Surrey,Surrey,49.1893963,-122.7993351,3.9,0,15,112.07740224101984
Pho Tau Bay,Surrey,49.135731,-122.844616,3.5,0,14,146.30756159550725
Waffle House Diner,Surrey,49.18125961964888,-122.84355514110403,4.1,1,7,105.09497580583353
Isshin Sushi,Surrey,49.10468,-122.79806,3.8,0,7,137.8857152193985
Tap & Barrel,Surrey,49.05963809908623,-122.8018875,3.4,0,5,169.8301635767134
Trees Cheesecake and Organic Coffee,Surrey,49.189991644148385,-122.850168,4.2,1,9,67.8166146978616
Tasty Donair,Surrey,49.133938,-122.842573,4.3,1,13,59.6569772786451
Sri Periyava Dosa Bhavan,Surrey,49.1586589,-122.8902128,4.5,1,3,66.30953742861517
Shawarma Palace,Surrey,49.134277,-122.844497,4.0,1,14,67.33731751980183
Planet India,Surrey,49.13379,-122.83907,3.8,0,9,16.67935440668351
Pho Hong,Surrey,49.190289,-122.841347,3.4,0,4,133.29691746257984
Tokyo Mithaiwala,Surrey,49.147777821579545,-122.8639529,4.4,1,11,295.5413918351682
Pho Hillton Restaurant,Surrey,49.1253645,-122.7059121,4.1,1,5,12.238261822145162
Barcelos Flame Grilled Chicken,Surrey,49.14042,-122.84594,4.4,1,2,38.95887902735732
YL's Curry Bowl,Surrey,49.18444,-122.79879,4.0,1,14,142.9571716193311
Hanaya Japanese Restaurant,Surrey,49.05326,-122.80091,4.0,1,3,14.07304772550091
Coast & Country Diner,Surrey,49.103936,-122.734543,3.7,0,12,252.82390168319446
Nordel Sushi,Surrey,49.1609149,-122.8885017,3.3,0,4,128.00459680704714
Golden Samosa Bakery,Surrey,49.162635078126854,-122.88879025997797,4.1,1,3,97.47328690089535
Mr Pickwick's Fish & Chips,Surrey,49.1762299,-122.86547,3.2,0,1,126.9284550064543
Sushi Mori,Surrey,49.0457580108793,-122.7973473,3.4,0,7,54.13853932152376
A&W,Surrey,49.10405219,-122.79790578,3.1,0,7,144.89442484110722
Tommies Jerk,Surrey,49.10037,-122.72386,4.7,1,0,279.9415799645721
Roadhouse Grille,Surrey,49.03426,-122.78006,3.4,0,0,151.88364471282816
Pho Newton,Surrey,49.1392040260342,-122.843214712932,3.6,0,7,159.0498812630946
Chefs Kebab,Surrey,49.1551446,-122.7729754,4.2,1,3,76.54040551747883
Miltomates Taqueria,Surrey,49.17736,-122.69072,4.6,1,0,112.9262842104211
Spice Republic,Surrey,49.045924927730695,-122.78219595551492,4.6,1,9,53.80238900811736
German Doner Kebab,Surrey,49.1624186,-122.7912586,3.8,0,0,32.6705191560899
Michael's Artisan Bakery & Cafe,Surrey,49.045213,-122.790789,4.1,1,6,51.63346871858141
Delta Pizza,Surrey,49.15558,-122.86452,3.9,0,2,242.87724617850782
Vegan Supply Surrey,Surrey,49.059709,-122.833843,4.3,1,1,780.4207292842151
Triple O's,Surrey,49.1188100133453,-122.824546694756,4.0,1,2,68.04949972825835
Aka Sushi,Surrey,49.11859,-122.71199,4.0,1,0,10.291682459033197
Ustaad G76 Indian Cuisine Newton,Surrey,49.14112,-122.86246,4.4,1,2,24.10955647728107
Red Robin Gourmet Burgers and Brews,Surrey,49.18838300274452,-122.80139260276438,3.6,0,17,23.050767764459728
The Keg Steakhouse + Bar,Surrey,49.14734458968876,-122.88976,3.8,0,2,124.622514873382
Barcelos Flame Grilled Chicken,Surrey,49.1643965580191,-122.876819808461,4.0,1,0,135.40579608033966
Excellent Ice,Surrey,49.1016051,-122.8070208,3.3,0,4,422.401768059251
Inchin's Bamboo Garden,Surrey,49.1576095498803,-122.78016631960192,3.7,0,11,131.32625029823498
West Village Cafe,Surrey,49.1047524116854,-122.799629199329,3.6,0,9,53.48249021069513
Nando's Peri-Peri,Surrey,49.18567392600471,-122.80140250244676,3.9,0,15,26.647138617000213
Elvis Pizza,Surrey,49.1913399,-122.80825,3.8,0,3,42.0834467359757
Satya Asha,Surrey,49.13371,-122.86738,4.4,1,1,56.06434701420066
Lee Gar Nei,Surrey,49.1856150038833,-122.799098426308,4.0,1,16,141.13318936513778
Dhaliwal's Lounge,Surrey,49.146859,-122.86557,4.5,1,10,202.14605724535022
Neptune Wonton Noodle,Surrey,49.1865774185184,-122.84743837116434,3.3,0,10,244.15276172171184
Basant Sweet House,Surrey,49.1509914,-122.8677853,4.1,1,11,10.058865532387712
Nagoya Sushi,Surrey,49.16978,-122.81251,4.0,1,0,24.087389463215423
Pakwan,Surrey,49.1406884,-122.8611251,4.1,1,1,47.14705191676754
Sundance Seafoods,Surrey,49.1038818,-122.7412026,3.9,0,6,125.17040551398031
Banana Leaf,Surrey,49.0597947797082,-122.8040599822998,4.1,1,6,245.7972864702748
Non Stop,Surrey,49.10497133807061,-122.80499545767236,4.6,1,8,303.3185807388427
Mama Moon Korean Food,Surrey,49.15687338090442,-122.7817113748807,5.0,1,11,160.86493310018056
Nando's Peri-Peri,Surrey,49.136274674727275,-122.889191188763,3.7,0,7,84.1718521222431
Neptune Palace Seafood Restaurant,Surrey,49.18693877584426,-122.8461404527314,3.1,0,11,157.73040035714334
Chubby Banh Mi & Bubble Tea,Surrey,49.18827213321161,-122.80040636441812,4.8,1,16,51.960232593077556
Curry and Kabab,Surrey,49.139158,-122.88943,4.8,1,5,116.22143752890493
Nemesis Coffee,Surrey,49.18869551177476,-122.851585,3.9,0,8,132.85531444411163
Republica Coffee Roasters Cloverdale,Surrey,49.105531,-122.734801,4.4,1,11,124.27135101781437
Guildford Sushi House,Surrey,49.19026,-122.8006,3.8,0,13,79.44656955436128
Bucky's West Coast Pizzeria,Surrey,49.0450856790467,-122.79105499999991,3.9,0,6,69.66101315956534
Belle's Cafe,Surrey,49.06049887855645,-122.83416005374684,4.3,1,1,705.015330455436
Clover Ridge Pizza,Surrey,49.11117,-122.75684,4.7,1,0,66.14524712444957
Lazeez Pizza & Kabob House,Surrey,49.1664375,-122.8011312,4.8,1,3,80.28421030422626
Diamond Sweets Restaurant,Surrey,49.1585503,-122.7814484,3.4,0,11,28.552152644578776
104 Sushi & Co,Surrey,49.19206,-122.75626,3.8,0,1,9.733815112526296
Denji Sushi,Surrey,49.1266,-122.70143,4.0,1,5,15.631788577062844
The Momo Grill,Surrey,49.15662339322941,-122.77830439018504,4.2,1,12,50.71480263397766
WayBack Brew,Surrey,49.1025466,-122.8049717,4.7,1,6,296.17530760962507
Gourmet Donuts & Coffee,Surrey,49.166135,-122.800206,4.3,1,3,62.86396893586797
Aggarwal Sweets,Surrey,49.151484,-122.865506,3.7,0,12,176.14413616304972
Major Joy Flavoured Chicken,Surrey,49.161852,-122.847069,4.2,1,0,79.03811410520811
Kami Sushi,Surrey,49.04206,-122.77977,4.1,1,7,156.49925400127339
Vlassis Souvlaki & Greek Taverna,Surrey,49.1849282,-122.8445654,3.4,0,8,59.28946525967475
A&W,Surrey,49.135975,-122.84515,4.1,1,14,102.71122551130463
Royal Oak,Surrey,49.16437,-122.79765,3.4,0,3,12.152722056821927
Apna Chaat House,Surrey,49.138979,-122.889138,3.7,0,5,145.3004244624742
Guildford Station Pub,Surrey,49.18759,-122.79506,3.4,0,11,376.88140267747207
Royal Paan,Surrey,49.1513744,-122.8678651,3.8,0,10,33.5460177294967
Earls Kitchen + Bar,Surrey,49.186991576535846,-122.8006520421916,3.1,0,18,5.555252132971239
Tastefully Yours By Jeff,Surrey,49.108505505388,-122.687351904905,4.9,1,0,332.1017487805118
Time To Grill,Surrey,49.14834,-122.84612,4.1,1,0,96.9200565805343
Woo Korean BBQ,Surrey,49.045274,-122.777548,3.4,0,10,58.821801326872176
Jamaican Mi Juicy,Surrey,49.18937137950188,-122.80200814695657,4.5,1,15,99.58881376787348
Pho Sunrise,Surrey,49.0467546085111,-122.798343610731,3.9,0,4,118.66240493096434
Browns Socialhouse Surrey Centre,Surrey,49.1787658,-122.8446819417162,3.3,0,6,124.08032922026368
Hi Sushi,Surrey,49.06333,-122.79817,3.5,0,3,230.24089335596807
Spice Kings Bistro,Surrey,49.10466,-122.79836,3.5,0,8,116.524147564637
De Dutch,Surrey,49.10439711326506,-122.73461241633528,3.8,0,12,212.75907103819378
Fast Donair and Falafel,Surrey,49.1266,-122.70143,4.4,1,5,15.631788577062844
Galini Greek Kouzina & Grill,Surrey,49.11592029463198,-122.6831337,3.5,0,3,87.04325928686053
Blaze Pizza,Surrey,49.04646,-122.77517,3.8,0,7,100.99295902145877
Sushi Street,Surrey,49.18146155882584,-122.84374341103596,4.9,1,7,115.84571330829199
New Town Bakery & Restaurant,Surrey,49.18996,-122.84739,3.7,0,11,33.02909295936843
Kaffina Coffee,Surrey,49.056098987177705,-122.80476269500356,4.3,1,7,120.26837688585277
Asian Noodle Island,Surrey,49.15725,-122.77954,3.6,0,11,74.52518409638432
Espresso Cafe,Surrey,49.1358431633489,-122.842942251523,4.2,1,12,233.1488973693493
Ming Yan Seafood Restaurant,Surrey,49.06094,-122.8119,3.4,0,0,68.07031811581668
Spent Grounds,Surrey,49.05269,-122.69305,4.5,1,2,107.50384739182148
Sahota's Live Grill,Surrey,49.1399565,-122.88953034710508,3.0,0,5,73.47636585597482
Starbucks,Surrey,49.1043053,-122.7393799,4.5,1,11,15.941621268478526
Leaf Tea,Surrey,49.031406,-122.800901,4.4,1,2,48.712795630953444
Sunflower Cafe,Surrey,49.0529,-122.88078,3.5,0,2,35.15011937330682
Esquires Coffee Houses,Surrey,49.0534321549938,-122.866933198804,4.8,1,0,50.745016549029366
One Up Cafe,Surrey,49.052514655481474,-122.69238283862305,4.3,1,2,56.555040889589044
Hada Coffee,Surrey,49.04522485482325,-122.79083906123364,5.0,1,6,50.73515137765731
Morrison Cafe,Surrey,49.0318189952192,-122.865655588054,3.1,0,2,118.91753710649786
No. 24 Cafe & Bistro,Surrey,49.046929,-122.796333,3.2,0,7,177.49058506113394
Grizzly Cafe,Surrey,49.18834,-122.79658,5.0,1,15,312.4607806919845
Fresh Cup Roastery Café,Surrey,49.02017,-122.77079,3.0,0,0,509.49271863556214
O My Tea Cafe,Surrey,49.1265133655402,-122.701191902161,3.8,0,5,35.32268463648998
Danica's Bistro,Surrey,49.03728,-122.80147,5.0,1,2,59.00322663261534
I’Aromas Coffee,Surrey,49.0315246289681,-122.865031957181,3.7,0,2,145.2629419193207
Islands Café,Surrey,49.0463,-122.77771,2.8,0,11,102.3454520289261
Connect Cafe,Surrey,49.123028,-122.798804,0.0,0,0,174.2844657825433
Cafe Rosen,Surrey,49.1918952,-122.7563062,3.3,0,1,11.819495644266459
Captain's Nook,Surrey,49.13348,-122.84976,0.0,0,9,119.12862037672231
Sweet Revenge Bakery & Cafe,Surrey,49.1192969898668,-122.6808413,2.9,0,2,27.854891380150157
Training Day Cafe - Fleetwood,Surrey,49.15938,-122.7792,3.0,0,11,120.3697485378222
Infinity Cafe,Surrey,49.18577,-122.80034,3.0,0,17,52.949643090062764
A-OK Cafe,Surrey,49.19015625801814,-122.80341838465576,3.0,0,11,133.10436562793458
Butterfly Play Cafe,Surrey,49.032076779395325,-122.86546727070366,0.0,0,2,115.07207616558641
Heavenly Dessert,Surrey,49.04692704847459,-122.78438487890136,2.3,0,5,159.343651011535
Shanghai River,Richmond,49.17074,-123.13848,3.9,0,41,94.69010153844181
Pho 37,Richmond,49.18745763639007,-123.12396731089822,4.3,1,19,97.69226687430947
Memory Corner,Richmond,49.179073,-123.124947,3.8,0,42,16.75489622846612
Shoestring Cafe,Richmond,49.17987407755384,-123.0695583361763,4.6,1,1,36.319257500006984
Saku,Richmond,49.17796089351495,-123.12290053186616,4.5,1,29,104.16735366662837
Katsu San,Richmond,49.169982779066,-123.181773349643,4.5,1,1,47.16569470916737
Nobi Nobi,Richmond,49.133102,-123.098042,4.5,1,4,128.7567429234775
Yin Ji Chang Fen,Richmond,49.17786599999999,-123.1294224,4.3,1,50,118.40497434107759
The Fish Man,Richmond,49.1784663,-123.1302516,4.2,1,57,207.43835406370792
HK B.B.Q. Master,Richmond,49.17959228769049,-123.13782401377117,4.1,1,44,95.20520614987443
Ganbei Izakaya Japanese Restaurant,Richmond,49.179037334275435,-123.13536451346614,4.5,1,60,102.29343766267263
Hei Hei Rice Roll,Richmond,49.1700051,-123.1330234,4.5,1,39,149.74420659444021
Richmond Night Market,Richmond,49.19241,-123.13317,3.5,0,7,173.0372115215805
The Story Cafe,Richmond,49.19359319408656,-123.1279178,4.1,1,9,149.51375890050159
Wasuta Pasta,Richmond,49.17738842937801,-123.14447488635778,4.1,1,5,413.32063783799634
Jing Tan Grill House,Richmond,49.1709073,-123.1396819,3.9,0,36,40.35446963848035
Dinesty Dumpling House,Richmond,49.17337272804199,-123.14636050013584,3.8,0,5,68.75174328582969
Kirin Seafood Restaurant,Richmond,49.16991,-123.13753,3.8,0,43,45.596118734407746
Haidilao Hotpot - Richmond,Richmond,49.17043,-123.13633,4.4,1,42,75.55868645193678
Micha,Richmond,49.17810985583113,-123.12536802209044,4.3,1,38,85.56378737684886
Excellent Tofu & Snacks,Richmond,49.18257600567325,-123.13418552693622,4.2,1,58,189.6972761894852
Tsujiri Richmond,Richmond,49.17769,-123.12159,3.8,0,25,186.81257365217127
Little Ongpin,Richmond,49.1839382198809,-123.09209239378856,3.7,0,4,48.59523265917703
Lamajoun,Richmond,49.1967128,-123.0952077,4.7,1,1,442.46546117349465
Loon Fong Hotpot,Richmond,49.1808426,-123.1350676,4.5,1,61,136.89267675420925
Sushi Hachi Japanese Restaurant,Richmond,49.18412,-123.1263,4.3,1,20,52.103728952772784
Uno Beef Noodle,Richmond,49.193218109957115,-123.12980856746434,4.4,1,10,148.1656837149169
Sweet Memory,Richmond,49.1795389,-123.1348249,4.2,1,61,131.73546110767643
CHOCHO Hot Pot - Richmond,Richmond,49.18399,-123.133644,4.3,1,53,69.29508088210089
The Shellfish Shack,Richmond,49.1779,-123.12756,4.6,1,43,85.71867040701176
Cha Kee,Richmond,49.18502334103488,-123.13397151341375,4.3,1,50,57.16928685728267
Milltown Bar & Grill,Vancouver,49.20252886744793,-123.14447800395358,3.9,0,0,436.49420907151784
Good Nine Korean BBQ,Richmond,49.1788992,-123.1317905,4.4,1,70,325.2225749095726
Rice Holic,Richmond,49.18324601236517,-123.12660701572896,4.3,1,20,148.24764378722955
Eggette House,Richmond,49.1698182955669,-123.13311645682064,4.2,1,39,167.97361338360642
Daan Korean Cuisine,Richmond,49.1553651,-123.124776,4.0,1,5,56.22057173339036
Big Way Hot Pot,Richmond,49.178096035517456,-123.13579502209046,4.2,1,52,64.46964316349163
No 9 Restaurant 九記餐廳,Richmond,49.17534412787543,-123.13432097116336,2.9,0,40,159.03393706581173
Daddy's Grill,Richmond,49.1842679432228,-123.091404421526,4.4,1,4,16.273891909081353
The Seoulful,Richmond,49.17765451203597,-123.13494901958252,4.3,1,49,112.29810625509383
G-men Ramen,Richmond,49.1784915815574,-123.129821190468,3.9,0,55,187.39678678713182
Hello Nori,Richmond,49.16699017514505,-123.13932171016994,4.6,1,32,76.28499394679831
Village Sushi Bar,Richmond,49.1186027526855,-123.158828735352,4.4,1,2,703.7446787933658
Uno Beef Noodle,Richmond,49.1536725,-123.1575427,4.7,1,2,107.58337188573833
Yue Restaurant,Richmond,49.1785842092147,-123.13144294511,3.9,0,64,284.8025391461959
Mr Bro Korean Bistro & Izakaya,Richmond,49.17817691704061,-123.12766199013662,4.2,1,42,111.26026393604843
Paul's Kitchen,Richmond,49.1794257,-123.1378312,4.3,1,45,85.98608370473393
McDonald's,Richmond,49.161632939461,-123.13589096593,2.6,0,13,41.418451397936074
Uncle Fatih's Pizza,Richmond,49.1674673678541,-123.13528639787346,4.7,1,49,37.139181558511055
Bánh Mì Très Bon - Richmond,Richmond,49.177852,-123.120688,3.8,0,21,129.07627478859314
Tang Vietnamese Restaurant & Bar,Richmond,49.17853,-123.12748,3.9,0,43,152.68494749787473
Flying Beaver Bar,Richmond,49.1772983187968,-123.168243032169,3.6,0,3,103.38309957236926
Davie Dosa Company,Richmond,49.191663,-123.108408,4.2,1,2,44.814571615359306
The Dolar Shop - Richmond,Richmond,49.1752620984987,-123.134143498425,4.1,1,41,167.6961929201928
Anar Persian Cuisine,Richmond,49.126005707547115,-123.18602444109764,4.5,1,14,48.79432804088834
Cha Don,Richmond,49.18085294842844,-123.1350690443588,4.3,1,61,137.58051410982736
Hủ Tiếu Hồng Phát,Richmond,49.172395,-123.132772,4.2,1,36,124.81951201917572
Lao Shan Dong,Richmond,49.166887886307464,-123.1360656,4.3,1,44,52.206225803491456
Sector 7 Kitchen + Bar,Richmond,49.144842,-123.092344,4.4,1,0,35.81307304633212
Maruhachi Ra-men,Richmond,49.1931432,-123.12912327116392,4.2,1,10,172.8756354379397
Matsuyama Japanese Restaurant,Richmond,49.1781781,-123.1291034,3.5,0,50,127.85648613601339
Baan Lao Fine Thai Cuisine,Richmond,49.1231936660221,-123.17862000293508,4.7,1,11,234.8270605904204
Steveston Pizza Company,Richmond,49.1250589553541,-123.185554660698,4.2,1,14,147.60671288978
Afghan Chopan Restaurant,Richmond,49.16996743188082,-123.13302061349331,4.3,1,39,152.0996787628558
Sushi Lovers,Richmond,49.16481839999999,-123.1353889,4.2,1,22,51.04182710175061
The Meat Up,Richmond,49.18744272226196,-123.13320155581869,3.1,0,32,50.57108922385464
Tasty BBQ & Beer Bar,Richmond,49.1704103831219,-123.139365499351,3.9,0,40,32.95680040921695
R & H Chinese Food,Richmond,49.17571487673434,-123.13191884109996,4.0,1,45,211.86796066008083
Sura Korean BBQ,Richmond,49.183364007189134,-123.13371992699436,3.7,0,57,139.05409489974426
Gyu-Kaku Japanese BBQ,Richmond,49.1774949,-123.1372648,3.7,0,40,62.39336365346924
Xiaolongkan Hotpot,Richmond,49.1782151,-123.1313324,4.2,1,62,257.9928629312199
Kisamos Greek Taverna,Richmond,49.12509627500716,-123.18535791349962,3.8,0,14,141.16380121711268
Free Bird,Richmond,49.1703878761325,-123.144849725068,3.4,0,9,20.674118688813664
Xi'an Cuisine,Richmond,49.1700051,-123.1331254,4.0,1,39,155.78377387204515
CHJ Bistro,Richmond,49.12444302250127,-123.1840632433298,4.4,1,15,215.36492186429592
Fisherman's Terrace Seafood Restaurant,Richmond,49.18408,-123.13404,3.7,0,52,70.12668088838053
Elysium Korean Bistro & Restaurant,Richmond,49.177764,-123.130669,4.3,1,56,194.53134974787696
Kun's Omakase Bar,Richmond,49.12496,-123.18478,4.5,1,15,157.41324561388933
Bamboo Grove,Richmond,49.163311,-123.13637,3.4,0,21,27.201542233233756
Edokko Nigiri Sushi,Richmond,49.170506446971906,-123.181579,4.5,1,1,93.8205768918839
Cactus Club Cafe,Richmond,49.1663017272949,-123.136711120605,3.7,0,33,65.79740620621514
Chop Steakhouse & Bar,Richmond,49.1890367,-123.1120171,4.0,1,3,318.43043985860027
