latitude,longitude
49.143488,-123.147971
49.140645,-123.147996
49.138498,-123.147951
49.13515,-123.147912
49.133572,-123.148504
49.133577,-123.1522
49.133583,-123.155486
49.133598,-123.1594
49.133645,-123.161878
49.133693,-123.164183
49.133808,-123.170376
49.133813,-123.173
49.133822,-123.176992
49.131088,-123.093785
49.144366,-123.092326
49.144366,-123.09605
49.143577,-123.098168
49.140761,-123.098456
49.14077,-123.103604
49.254756,-123.056762
49.140789,-123.108306
49.140808,-123.11456
49.140866,-123.120344
49.141326,-123.125165
49.143973,-123.1251
49.145802,-123.12506
49.148466,-123.125077
49.152075,-123.125155
49.15577,-123.125239
49.157623,-123.125256
49.252026,-123.056768
49.159546,-123.12529
49.16117,-123.125303
49.160477,-123.12551
49.158853,-123.125492
49.156997,-123.125463
49.155069,-123.125429
49.15102,-123.125354
49.14793,-123.125292
49.145229,-123.125249
49.14325,-123.125279
49.250206,-123.056793
49.14078,-123.126386
49.140717,-123.118719
49.140666,-123.113709
49.140658,-123.108713
49.140638,-123.103716
49.140632,-123.101839
49.140618,-123.097504
49.184576,-123.126465
49.184574,-123.123787
49.248412,-123.055476
49.184584,-123.119164
49.184567,-123.113449
49.184552,-123.110688
49.184503,-123.104079
49.184518,-123.100371
49.184512,-123.096238
49.184494,-123.090983
49.184478,-123.085511
49.184479,-123.079639
49.18459,-123.072817
49.280463,-123.100688
49.184307,-123.069229
49.181308,-123.069262
49.179232,-123.069263
49.170783,-123.069082
49.174123,-123.069105
49.176817,-123.069055
49.168632,-122.989835
49.16735,-122.986866
49.168021,-122.983586
49.171144,-122.971969
49.250547,-123.055999
49.174718,-122.969833
49.177436,-122.968243
49.180019,-122.966712
49.182596,-122.955241
49.184001,-122.951873
49.199633,-122.949901
49.177607,-122.968315
49.171162,-122.972303
49.179886,-123.069059
49.182127,-123.069004
49.24424,-123.050004
49.184784,-123.070044
49.184706,-123.073733
49.184628,-123.08085
49.184621,-123.086855
49.184632,-123.092077
49.18465,-123.097395
49.184667,-123.10152
49.18467,-123.103428
49.184698,-123.110737
49.184706,-123.114557
49.272471,-123.152226
49.242186,-123.052022
49.184756,-123.120262
49.184741,-123.124062
49.240309,-123.054367
49.191929,-123.10754
49.191933,-123.101252
49.191919,-123.098536
49.191901,-123.095023
49.191861,-123.090821
49.19189,-123.086226
49.192475,-123.091401
49.242199,-123.0585
49.193791,-123.087685
49.194847,-123.082255
49.196014,-123.07839
49.197093,-123.073397
49.194182,-123.073409
49.210846,-123.075497
49.192085,-123.080604
49.192032,-123.084533
49.192024,-123.088293
49.192477,-123.073233
49.243838,-123.062124
49.194844,-123.073224
49.197551,-123.073845
49.195881,-123.079335
49.195023,-123.082141
49.193935,-123.088263
49.193513,-123.091588
49.192041,-123.092038
49.192039,-123.09622
49.192074,-123.099656
49.192076,-123.103179
49.244809,-123.0653
49.192065,-123.108364
49.192057,-123.111329
49.192059,-123.116031
49.192105,-123.120971
49.192068,-123.125849
49.185329,-123.073181
49.188307,-123.073208
49.191173,-123.073232
49.24251,-123.065373
49.179832,-123.173796
49.181193,-123.168825
49.179728,-123.169818
49.179042,-123.155148
49.17917,-123.155428
49.239661,-123.065469
49.075368,-122.647557
49.074727,-122.648439
49.074735,-122.652753
49.075072,-122.658419
49.078226,-122.657742
49.078241,-122.654423
49.078235,-122.650158
49.237254,-123.065531
49.078766,-122.647183
49.082341,-122.647006
49.087852,-122.648549
49.089095,-122.656772
49.090214,-122.659685
49.094312,-122.659818
49.074747,-122.658996
49.074752,-122.664615
49.077381,-122.669279
49.078704,-122.669191
49.082473,-122.668852
49.084948,-122.668753
49.089851,-122.668443
49.093927,-122.668476
49.098377,-122.66807
49.098386,-122.663943
49.09888,-122.656676
49.232792,-123.066082
49.100903,-122.656567
49.10275,-122.656477
49.103635,-122.657813
49.105966,-122.659978
49.107721,-122.657685
49.106256,-122.654259
49.105178,-122.658147
49.105736,-122.660798
49.107254,-122.664865
49.108788,-122.66826
49.232719,-123.069244
49.116703,-122.676459
49.119671,-122.668356
49.122987,-122.668398
49.125858,-122.668355
49.130443,-122.668181
49.133409,-122.6671
49.144835,-122.661315
49.134251,-122.668046
49.141434,-122.668059
49.232762,-123.07324
49.14909,-122.667988
49.171763,-122.667827
49.177067,-122.669956
49.177056,-122.681671
49.177066,-122.692207
49.177072,-122.696594
49.177064,-122.701839
49.177073,-122.708263
49.176936,-122.706947
49.176923,-122.700367
49.176926,-122.694776
49.176884,-122.689214
49.176911,-122.681788
49.232845,-123.077938
49.176926,-122.673076
49.172395,-122.668227
49.148143,-122.666432
49.142742,-122.66158
49.147449,-122.668434
49.140474,-122.668429
49.232846,-123.080303
49.133118,-122.668534
49.129545,-122.668533
49.125763,-122.668626
49.122272,-122.668694
49.107806,-122.666566
49.106396,-122.663417
49.102377,-122.659804
49.100069,-122.659892
49.23291,-123.085282
49.097862,-122.659972
49.093262,-122.660007
49.08954,-122.658805
49.08807,-122.652263
49.087703,-122.648218
49.086173,-122.647076
49.082488,-122.647209
49.077744,-122.647403
49.232938,-123.087318
49.115794,-122.684314
49.106346,-122.654492
49.103152,-122.65668
49.099987,-122.656815
49.098522,-122.660855
49.232994,-123.089838
49.098527,-122.66383
49.098029,-122.668864
49.09309,-122.668736
49.089154,-122.668672
49.084346,-122.669009
49.081864,-122.66918
49.078019,-122.669486
49.076361,-122.669599
49.074633,-122.667761
49.074627,-122.663582
49.233019,-123.091171
49.06746,-122.663166
49.0671,-122.669636
49.062347,-122.669595
49.059803,-122.669643
49.057061,-122.669574
49.233046,-123.094859
49.044614,-122.674967
49.046711,-122.669285
49.053115,-122.66937
49.057724,-122.669417
49.060741,-122.66942
49.063088,-122.669435
49.272368,-123.14734
49.233094,-123.097712
49.067331,-122.668998
49.067345,-122.661661
49.106169,-122.654028
49.11457,-122.681102
49.116584,-122.685541
49.18822,-122.845209
49.106449,-122.654727
49.089503,-122.645445
49.089488,-122.642323
49.089411,-122.628948
49.251051,-123.056489
49.089338,-122.616322
49.089322,-122.610856
49.090087,-122.607993
49.081612,-122.579914
49.074036,-122.558375
49.07163,-122.547499
49.063534,-122.51215
49.252691,-123.056482
49.059138,-122.470605
49.255356,-123.056484
49.05979,-122.493763
49.063719,-122.512207
49.069609,-122.537425
49.072008,-122.548571
49.074772,-122.560083
49.082529,-122.581931
49.089466,-122.608714
49.257382,-123.056473
49.089475,-122.612011
49.089492,-122.616401
49.089514,-122.629794
49.08962,-122.642152
49.089636,-122.645177
49.106538,-122.654955
49.107608,-122.651311
49.110689,-122.647153
49.123919,-122.628348
49.126768,-122.624155
49.128951,-122.621074
49.143103,-122.602068
49.146072,-122.598945
49.163012,-122.585489
49.260339,-123.056471
49.166746,-122.581642
49.168618,-122.580365
49.17071,-122.587075
49.168085,-122.588793
49.165035,-122.58967
49.162816,-122.59079
49.162859,-122.593569
49.162828,-122.607597
49.162678,-122.61531
49.162059,-122.625265
49.262477,-123.056433
49.162156,-122.628438
49.162351,-122.63347
49.162531,-122.638128
49.163253,-122.640207
49.166015,-122.63616
49.167322,-122.634848
49.17107,-122.635127
49.176303,-122.638979
49.177064,-122.647349
49.265123,-123.056462
49.177066,-122.65162
49.177074,-122.655429
49.176558,-122.657419
49.172487,-122.657288
49.169324,-122.657186
49.166701,-122.657121
49.163419,-122.656832
49.166091,-122.656917
49.169174,-122.657014
49.172786,-122.657134
49.277226,-123.131783
49.266968,-123.056457
49.176582,-122.657258
49.176904,-122.654014
49.176885,-122.645621
49.175681,-122.639111
49.172184,-122.638887
49.170385,-122.635103
49.168706,-122.635063
49.166241,-122.635615
49.165589,-122.640014
49.163684,-122.640482
49.269899,-123.05646
49.162372,-122.639346
49.162127,-122.632424
49.16191,-122.626809
49.161849,-122.623415
49.162509,-122.615818
49.162756,-122.607616
49.162722,-122.592694
49.163141,-122.590039
49.165546,-122.589368
49.167916,-122.588666
49.17074,-122.586308
49.168656,-122.580881
49.166061,-122.582568
49.162066,-122.586721
49.146227,-122.59901
49.142895,-122.602681
49.126248,-122.625338
49.1101,-122.648451
49.273616,-123.056442
49.176891,-122.638102
49.17686,-122.634892
49.175482,-122.630953
49.172484,-122.630974
49.170658,-122.630983
49.161409,-122.624204
49.159386,-122.624158
49.157661,-122.625881
49.159214,-122.628096
49.160625,-122.632708
49.169369,-122.634459
49.169881,-122.630943
49.173518,-122.6308
49.175566,-122.630794
49.177002,-122.638185
49.163251,-122.656991
49.104514,-122.641387
49.277801,-123.056428
49.10002,-122.624648
49.097397,-122.623457
49.096672,-122.620098
49.096726,-122.615797
49.095555,-122.610325
49.092966,-122.609489
49.091094,-122.608245
49.281242,-123.057254
49.059331,-122.491434
49.058455,-122.481117
49.058148,-122.476051
49.28126,-123.060231
49.060417,-122.469684
49.060434,-122.465505
49.060424,-122.460473
49.059062,-122.459853
49.057195,-122.459825
49.053746,-122.459814
49.053184,-122.464605
49.053181,-122.467493
49.053448,-122.470581
49.055667,-122.47131
49.055669,-122.475866
49.055667,-122.481482
49.055494,-122.491484
49.278793,-123.128901
49.281297,-123.066124
49.093084,-122.609848
49.095779,-122.610149
49.096835,-122.616608
49.096797,-122.619518
49.097632,-122.623713
49.100746,-122.624484
49.281413,-123.056378
49.104665,-122.64122
49.104743,-122.646304
49.004794,-123.039191
49.006092,-123.040006
49.008142,-123.039972
49.008497,-123.043129
49.009635,-123.046423
49.013441,-123.049132
49.01827,-123.057157
49.024682,-123.060465
49.024722,-123.063407
49.024746,-123.066977
49.006407,-123.078064
49.008184,-123.07832
49.010125,-123.08019
49.01037,-123.083029
49.012323,-123.085314
49.013507,-123.08475
49.013958,-123.079614
49.234424,-123.185469
49.018007,-123.078299
49.020253,-123.075228
49.022985,-123.075276
49.024618,-123.074578
49.024597,-123.070243
49.025425,-123.068534
49.027834,-123.06853
49.030001,-123.068545
49.031824,-123.068526
49.202789,-123.133802
49.035721,-123.06846
49.054705,-123.076853
49.065652,-123.077255
49.068845,-123.077607
49.070616,-123.077691
49.075079,-123.078997
49.0802,-123.078531
49.204348,-123.130671
49.083773,-123.078237
49.085529,-123.079104
49.088898,-123.080522
49.089768,-123.081626
49.090143,-123.079775
49.090133,-123.075491
49.090132,-123.071193
49.090125,-123.068162
49.087654,-123.062063
49.087604,-123.062236
49.205921,-123.128497
49.090283,-123.063738
49.090287,-123.065888
49.090273,-123.069279
49.090284,-123.073044
49.090321,-123.076299
49.090357,-123.079188
49.089161,-123.081073
49.088008,-123.079924
49.084757,-123.078934
49.082584,-123.078012
49.079382,-123.079106
49.070504,-123.077843
49.068219,-123.077732
49.06546,-123.077299
49.041666,-123.068856
49.035889,-123.068854
49.208777,-123.13011
49.031644,-123.068813
49.029047,-123.068817
49.027073,-123.068813
49.024603,-123.067594
49.024569,-123.062579
49.024544,-123.060437
49.017632,-123.05686
49.008381,-123.045874
49.008354,-123.040456
49.278885,-123.129252
49.007679,-123.038995
49.024776,-123.069192
49.024757,-123.072576
49.024201,-123.075554
49.021643,-123.075424
49.019409,-123.075574
49.018131,-123.077247
49.017705,-123.079701
49.015541,-123.079746
49.013767,-123.079803
49.013216,-123.085525
49.01117,-123.084737
49.010075,-123.082037
49.010018,-123.077947
49.009439,-123.074183
49.004521,-123.088265
49.006801,-123.089404
49.009916,-123.089763
49.012208,-123.090876
49.214711,-123.129909
49.016574,-123.091452
49.019336,-123.0907
49.021886,-123.09076
49.024643,-123.089938
49.024635,-123.085062
49.024625,-123.079113
49.025109,-123.058317
49.028121,-123.057296
49.030302,-123.056005
49.031977,-123.055959
49.217412,-123.129005
49.032002,-123.058999
49.032036,-123.062671
49.032062,-123.06627
49.023942,-123.068813
49.020798,-123.068822
49.017758,-123.068751
49.013389,-123.068742
49.009424,-123.068746
49.006942,-123.068801
49.004521,-123.069316
49.219518,-123.128433
49.004516,-123.073943
49.004513,-123.077367
49.004513,-123.080816
49.004522,-123.084713
49.004415,-123.088671
49.004398,-123.084302
49.004404,-123.079975
49.004406,-123.074945
49.004383,-123.072614
49.004384,-123.069722
49.221798,-123.128353
49.005944,-123.06855
49.010406,-123.068551
49.014131,-123.068461
49.018226,-123.068532
49.021317,-123.068528
49.031938,-123.068103
49.031916,-123.063176
49.031915,-123.059812
49.031883,-123.057306
49.031404,-123.055682
49.029029,-123.056908
49.026234,-123.058261
49.024758,-123.075926
49.024754,-123.080692
49.024766,-123.086173
49.024768,-123.089798
49.022052,-123.09092
49.019018,-123.090911
49.01615,-123.092084
49.012939,-123.091517
49.009289,-123.089911
49.006714,-123.089608
49.088518,-123.094879
49.089203,-123.090957
49.089191,-123.088306
49.090565,-123.080893
49.092079,-123.079682
49.095377,-123.077599
49.097392,-123.078598
49.226867,-123.128159
49.101527,-123.07962
49.10349,-123.07933
49.105664,-123.078601
49.105854,-123.074317
49.104536,-123.073092
49.102311,-123.072352
49.100685,-123.070365
49.099284,-123.068371
49.097343,-123.065274
49.094738,-123.065298
49.229544,-123.128098
49.092668,-123.065351
49.08759,-123.062747
49.085866,-123.064198
49.084363,-123.065208
49.083359,-123.070116
49.083373,-123.07223
49.083116,-123.075681
49.08518,-123.079882
49.085201,-123.083005
49.085222,-123.086835
49.286121,-123.117245
49.232346,-123.128003
49.08522,-123.090641
49.085248,-123.094436
49.088565,-123.095068
49.085147,-123.094566
49.085118,-123.090792
49.085109,-123.088289
49.085085,-123.083298
49.082996,-123.076789
49.083242,-123.072044
49.083227,-123.069047
49.23366,-123.127934
49.084203,-123.065095
49.085874,-123.063921
49.091215,-123.065164
49.093461,-123.065142
49.095463,-123.065086
49.097772,-123.065586
49.099773,-123.068804
49.101381,-123.071123
49.102492,-123.072176
49.104896,-123.073217
49.106266,-123.074771
49.105713,-123.077484
49.105389,-123.079236
49.103419,-123.079536
49.100818,-123.079915
49.097612,-123.079033
49.095676,-123.079281
49.094952,-123.076279
49.092652,-123.079157
49.090502,-123.081074
49.205047,-123.139869
49.089315,-123.089102
49.089338,-123.093724
49.087654,-123.061833
49.137172,-123.024713
49.140651,-123.011886
49.155491,-122.942489
49.204154,-122.875283
49.145481,-123.003294
49.140399,-123.01324
49.275505,-122.798559
49.263215,-122.76658
49.259401,-122.757446
49.255522,-122.748207
49.229291,-122.689643
49.227202,-122.689669
49.208885,-123.14035
49.225312,-122.689688
49.218645,-122.689704
49.217084,-122.688891
49.217117,-122.682879
49.217148,-122.67734
49.217156,-122.674538
49.21716,-122.671081
49.216846,-122.666738
49.211168,-123.140317
49.221322,-122.654946
49.220455,-122.650072
49.220441,-122.646559
49.220464,-122.638531
49.220485,-122.631294
49.220515,-122.627494
49.220479,-122.622111
49.220491,-122.617261
49.220468,-122.613497
49.220427,-122.609221
49.22041,-122.606473
49.220393,-122.604001
49.215502,-122.598995
49.213985,-122.599013
49.215299,-123.140165
49.21151,-122.597535
49.210511,-122.595127
49.220362,-122.593558
49.220342,-122.589418
49.220308,-122.584151
49.220274,-122.578305
49.220295,-122.573768
49.220289,-122.567573
49.220277,-122.563473
49.22024,-122.54905
49.220204,-122.539955
49.2202,-122.534132
49.220217,-122.531689
49.220653,-122.529157
49.220317,-122.540672
49.220346,-122.545522
49.220375,-122.55105
49.22044,-122.557826
49.284791,-123.115231
49.219694,-123.14
49.220422,-122.56571
49.22043,-122.568707
49.220431,-122.573802
49.220449,-122.580236
49.220475,-122.585414
49.22049,-122.588808
49.220505,-122.590759
49.220514,-122.594678
49.209621,-122.595106
49.211463,-122.598909
49.214071,-122.598881
49.217426,-122.596206
49.220575,-122.608115
49.220617,-122.6145
49.220636,-122.618915
49.220656,-122.623795
49.220652,-122.628562
49.220628,-122.632704
49.222949,-123.139886
49.220628,-122.640416
49.220591,-122.649362
49.221482,-122.653783
49.221527,-122.662257
49.216959,-122.667051
49.217291,-122.67295
49.217281,-122.675662
49.217267,-122.679016
49.217258,-122.681339
49.217246,-122.684239
49.21761,-122.689443
49.223266,-122.689429
49.22495,-122.689402
49.226981,-122.689383
49.229012,-122.689362
49.227422,-123.139703
49.267205,-122.775406
49.216767,-122.666484
49.218518,-122.658057
49.215856,-122.658682
49.213931,-122.658674
49.211514,-122.658192
49.20962,-122.655615
49.207373,-122.657293
49.206658,-122.654109
49.206102,-122.649328
49.208972,-122.648012
49.21056,-122.647973
49.214072,-122.647919
49.214297,-122.645469
49.214485,-122.639142
49.215044,-122.634562
49.213397,-122.632011
49.213626,-122.628516
49.213796,-122.626036
49.213988,-122.622375
49.214253,-122.616422
49.213548,-122.610258
49.212318,-122.605355
49.20963,-122.594869
49.210612,-122.595121
49.211944,-122.597568
49.216042,-122.599318
49.216224,-122.601329
49.218935,-122.601625
49.212747,-122.606558
49.213242,-122.608728
49.214336,-122.617354
49.263792,-123.100509
49.21408,-122.622562
49.213828,-122.626837
49.213189,-122.63146
49.214484,-122.631834
49.215171,-122.632456
49.215145,-122.63641
49.21459,-122.639891
49.214389,-122.646084
49.212763,-122.6481
49.262719,-123.098055
49.208407,-122.648192
49.206225,-122.649411
49.206625,-122.651575
49.206796,-122.654093
49.205082,-122.65786
49.205825,-122.658797
49.206515,-122.658932
49.207567,-122.656636
49.209878,-122.655667
49.283753,-123.113589
49.262454,-123.095524
49.210889,-122.657355
49.212636,-122.658437
49.21477,-122.658445
49.217128,-122.658424
49.218794,-122.657711
49.262402,-123.092514
49.262021,-123.089232
49.22051,-122.514111
49.22043,-122.524013
49.220362,-122.529603
49.220336,-122.535885
49.216687,-122.66623
49.221807,-122.656516
49.225289,-122.656688
49.26032,-123.089275
49.226257,-122.656126
49.226234,-122.649804
49.226245,-122.641981
49.226254,-122.63894
49.226269,-122.633782
49.226296,-122.631401
49.226415,-122.627105
49.226767,-122.622535
49.227784,-122.618554
49.227752,-122.614875
49.258479,-123.089284
49.227709,-122.608435
49.227693,-122.604069
49.228215,-122.593748
49.233367,-122.593665
49.234953,-122.593215
49.234933,-122.589666
49.234927,-122.58661
49.256115,-123.090057
49.234904,-122.584364
49.235283,-122.579248
49.238113,-122.579445
49.237604,-122.579527
49.234591,-122.579378
49.230477,-122.579351
49.227278,-122.579326
49.223671,-122.579319
49.220006,-122.579336
49.216427,-122.579348
49.21313,-122.580605
49.212774,-122.585764
49.216571,-122.59162
49.215426,-122.589702
49.212845,-122.585416
49.25162,-123.090186
49.213022,-122.580486
49.217135,-122.579124
49.249808,-123.090246
49.227791,-122.602245
49.227819,-122.609158
49.227857,-122.614439
49.227892,-122.618987
49.227509,-122.62272
49.22647,-122.623091
49.226455,-122.629109
49.248306,-123.090273
49.226379,-122.632152
49.22637,-122.63563
49.226344,-122.639859
49.226326,-122.642204
49.226362,-122.648709
49.226338,-122.650932
49.226367,-122.656103
49.22474,-122.656886
49.22324,-122.656772
49.220389,-122.513413
49.283143,-123.112655
49.246305,-123.090308
49.220301,-122.503578
49.220176,-122.49314
49.220021,-122.485877
49.220016,-122.475923
49.220886,-122.467428
49.227406,-122.463924
49.233197,-122.460666
49.231329,-122.455362
49.228786,-122.460817
49.223117,-122.460472
49.244247,-123.090388
49.219902,-122.450854
49.21986,-122.436985
49.218721,-122.432439
49.214854,-122.435339
49.210632,-122.439311
49.207429,-122.441828
49.20487,-122.442718
49.198655,-122.44235
49.194229,-122.444046
49.242261,-123.090417
49.189951,-122.446608
49.184256,-122.446562
49.179936,-122.444645
49.176661,-122.443681
49.174293,-122.444274
49.173732,-122.474227
49.239976,-123.090476
49.175975,-122.469494
49.180839,-122.468421
49.184502,-122.468395
49.190443,-122.468415
49.194088,-122.468388
49.198407,-122.468346
49.203063,-122.468357
49.207756,-122.468354
49.212003,-122.468339
49.215502,-122.46291
49.238045,-123.090514
49.218794,-122.458483
49.222516,-122.460555
49.228613,-122.460736
49.233563,-122.455964
49.227406,-122.464168
49.221215,-122.467589
49.220182,-122.477466
49.220304,-122.4932
49.220444,-122.501411
49.236049,-123.090613
49.184496,-122.556967
49.234521,-123.090651
49.20116,-122.577632
49.199935,-122.570551
49.198696,-122.567868
49.195829,-122.564724
49.193509,-122.569988
49.199823,-122.579134
49.194581,-122.575136
49.190249,-122.571476
49.232476,-123.090717
49.179048,-122.482883
49.184073,-122.479591
49.230719,-123.090713
49.184087,-122.489391
49.184071,-122.497702
49.184055,-122.505702
49.184056,-122.513417
49.184068,-122.523163
49.184105,-122.531813
49.185626,-122.53962
49.228897,-123.090762
49.281799,-123.110618
49.227099,-123.090813
49.187095,-122.567122
49.191261,-122.572191
49.197352,-122.576959
49.193459,-122.569857
49.195563,-122.564288
49.197694,-122.566123
49.198831,-122.567844
49.200266,-122.570969
49.201243,-122.577748
49.225133,-123.090918
49.266503,-123.237822
49.328504,-123.081606
49.286053,-123.11158
49.223292,-123.090958
49.278067,-122.846248
49.273909,-122.800056
49.261481,-122.77402
49.225772,-122.688381
49.216465,-122.666097
49.212168,-122.605242
49.133594,-122.30486
49.133785,-122.304872
49.212224,-122.605216
49.216544,-122.666265
49.22148,-123.091
49.225811,-122.688341
49.26151,-122.773934
49.273951,-122.8
49.278063,-122.84631
49.286116,-123.111512
49.286063,-123.111306
49.310116,-123.08323
49.310161,-123.083358
49.286137,-123.111403
49.285907,-123.111578
49.219642,-123.091056
49.285634,-123.119515
49.283136,-123.115744
49.279178,-123.109213
49.273099,-123.100399
49.262317,-123.069179
49.248283,-123.055904
49.244236,-123.046136
49.238353,-123.031827
49.229712,-123.012678
49.225781,-123.00394
49.217937,-123.091092
49.220013,-122.988475
49.211909,-122.959156
49.200021,-122.94894
49.201406,-122.912573
49.204778,-122.906118
49.204383,-122.874171
49.198946,-122.850673
49.189549,-122.847914
49.182755,-122.844744
49.182812,-122.844691
49.216234,-123.091124
49.189561,-122.847796
49.198955,-122.850542
49.204448,-122.874185
49.204859,-122.906187
49.201459,-122.912629
49.200083,-122.948971
49.211945,-122.95904
49.22011,-122.98844
49.225852,-123.003876
49.229798,-123.012613
49.214571,-123.091155
49.23843,-123.031759
49.24431,-123.04608
49.248334,-123.055868
49.262311,-123.069077
49.273172,-123.10035
49.279271,-123.109109
49.283193,-123.115674
49.28558,-123.119598
49.285962,-123.111516
49.212749,-123.091181
49.361102,-123.418655
49.355966,-123.405411
49.211508,-123.091218
49.360951,-123.418062
49.393034,-123.328213
49.40493,-123.312912
49.39293,-123.328199
49.280808,-123.111146
49.2338,-123.126888
49.341882,-123.157301
49.334624,-123.157371
49.231779,-123.128278
49.281495,-123.026062
49.229046,-123.128376
49.281365,-123.025918
49.22616,-123.128478
49.221231,-123.128635
49.218926,-123.128765
49.216857,-123.129581
49.214689,-123.130177
49.21048,-123.130325
49.208654,-123.130386
49.20453,-123.131063
49.212147,-123.090933
49.214241,-123.090903
49.133464,-123.100078
49.133327,-123.100556
49.133056,-123.084336
49.13283,-123.08712
49.277492,-122.970149
49.279254,-123.105167
49.163415,-123.135734
49.266296,-123.120135
49.117426,-122.668363
49.192044,-123.141321
49.22126,-123.090756
49.085793,-123.059711
49.223033,-123.090707
49.164174,-123.136423
49.133478,-123.103883
49.084783,-123.060175
49.133349,-123.106644
49.225766,-123.090643
49.227632,-123.090596
49.26142,-122.817531
49.17367,-122.846025
49.231306,-122.593713
49.259252,-122.816173
49.116245,-122.823181
49.115415,-122.82343
49.229442,-123.090556
49.251855,-122.815561
49.251232,-122.815826
49.188584,-123.131683
49.189054,-123.132065
49.187766,-123.133691
49.176039,-123.069288
49.231265,-123.0905
49.173382,-123.069293
49.172015,-123.069286
49.248037,-122.914064
49.174729,-123.128546
49.173723,-123.130878
49.178576,-123.114116
49.182076,-123.113882
49.183989,-123.114079
49.180071,-123.113886
49.178341,-123.113906
49.235102,-123.090364
49.207431,-123.1404
49.281716,-123.016137
49.236772,-123.090324
49.256074,-122.748653
49.23862,-123.090274
49.188405,-123.131604
49.170802,-123.131363
49.187848,-123.128715
49.171194,-122.93558
49.240627,-123.09022
49.282792,-122.796437
49.282631,-122.795745
49.24647,-122.892571
49.087928,-123.060783
49.242872,-123.090196
49.229312,-123.011509
49.245869,-123.090107
49.341742,-123.157429
49.337782,-123.18873
49.338735,-123.188716
49.340754,-123.188621
49.343515,-123.188881
49.342274,-123.185041
49.342148,-123.175671
49.341804,-123.165709
49.341754,-123.159942
49.338111,-123.153763
49.338085,-123.146197
49.334271,-123.14597
49.332151,-123.145986
49.331535,-123.151963
49.248973,-123.089998
49.33161,-123.157323
49.329372,-123.160315
49.334506,-123.156357
49.334487,-123.150858
49.338233,-123.17396
49.337912,-123.166698
49.334525,-123.162505
49.251282,-123.089924
49.334491,-123.158293
49.133351,-123.08787
49.133527,-123.087985
49.133622,-123.083154
49.184425,-122.779179
49.184423,-122.784642
49.051695,-122.867263
49.101358,-122.801231
49.126357,-123.18513
49.341176,-123.132114
49.341689,-123.128627
49.34613,-123.123095
49.35107,-123.12041
49.357157,-123.12099
49.359874,-123.12356
49.363335,-123.122854
49.363417,-123.126131
49.255774,-123.089737
49.361843,-123.128738
49.358244,-123.130436
49.355619,-123.132189
49.354424,-123.132895
49.354856,-123.13043
49.352408,-123.130573
49.348866,-123.130126
49.346594,-123.131799
49.346966,-123.137884
49.258292,-123.089096
49.348089,-123.135607
49.350692,-123.133588
49.350234,-123.137633
49.353447,-123.138032
49.354272,-123.139352
49.353987,-123.146411
49.348313,-123.151171
49.346846,-123.153313
49.346194,-123.147999
49.260077,-123.089055
49.346081,-123.143949
49.343326,-123.138538
49.341062,-123.136538
49.338146,-123.143517
49.336132,-123.14595
49.261837,-123.08903
49.333196,-123.145985
49.331502,-123.14947
49.285306,-123.119982
49.35377,-123.142536
49.249893,-123.065127
49.162091,-122.90202
49.272894,-123.237649
49.262614,-123.093971
49.23303,-122.88308
49.18953,-122.867817
49.262835,-123.096513
49.23321,-122.883024
49.237996,-123.032261
49.13863,-122.834605
49.184316,-122.847504
49.265331,-123.069596
49.232855,-122.883137
49.233145,-122.882556
49.232968,-122.882501
49.233236,-122.882831
49.233236,-122.882718
49.2247,-122.889424
49.224621,-122.889311
49.380461,-123.348842
49.218364,-122.959902
49.179084,-123.13677
49.242827,-123.002605
49.284435,-123.112367
49.192071,-123.130846
49.233799,-123.139775
49.247693,-122.804601
49.24664,-122.805242
49.183912,-123.136477
49.338965,-123.103787
49.250063,-123.019709
49.31572,-123.024145
49.164897,-122.925992
49.141096,-123.170797
49.135065,-123.158975
49.191894,-123.111724
49.193788,-123.09077
49.207204,-123.053335
49.263296,-123.099681
49.235584,-122.867597
49.38599,-123.25885
49.372606,-123.277801
49.226415,-123.139991
49.336638,-123.189224
49.268043,-123.06953
49.370244,-123.279363
49.223822,-123.140097
49.22201,-123.018511
49.290935,-123.130883
49.224262,-122.940465
49.263172,-123.068542
49.221382,-123.140195
49.166455,-123.135111
49.334618,-123.163501
49.34108,-123.13564
49.340258,-123.156826
49.162722,-122.791163
49.204534,-122.9709
49.247845,-122.895376
49.258603,-122.963986
49.218967,-123.140294
49.345218,-123.139214
49.346176,-123.14189
49.351992,-123.133502
49.350112,-123.133952
49.354792,-123.129769
49.34108,-123.13392
49.327807,-123.135137
49.344086,-123.206384
49.347592,-123.235382
49.217067,-123.140361
49.35278,-123.25095
49.35073,-123.24672
49.247657,-122.89519
49.264851,-123.014187
49.26457,-123.015179
49.247772,-122.895398
49.258896,-122.964007
49.258754,-122.963937
49.264688,-122.981032
49.247722,-122.89515
49.247897,-122.895638
49.247544,-122.894975
49.24749,-122.894732
49.213531,-123.140485
49.247609,-122.894945
49.247428,-122.894766
49.283751,-122.822697
49.264489,-122.981313
49.267723,-122.981243
49.263133,-122.98604
49.255883,-122.937855
49.258128,-122.937815
49.210199,-123.140613
49.257296,-122.916944
49.250978,-122.903693
49.251474,-122.905174
49.256395,-122.928242
49.25554,-122.933056
49.205733,-123.140764
49.260055,-122.91557
49.262985,-122.986025
49.267781,-123.014362
49.268646,-123.014167
49.263862,-123.018496
49.263596,-123.022725
