store_name,city,latitude,longitude,target_rating,target_is_successful
No 9 Restaurant 九記餐廳,Richmond,49.17534412787543,-123.13432097116335,2.9,0
Daddy's Grill,Richmond,49.1842679432228,-123.091404421526,4.4,1
The Seoulful,Richmond,49.17765451203597,-123.13494901958252,4.3,1
G-men Ramen,Richmond,49.1784915815574,-123.129821190468,3.9,0
Hello Nori,Richmond,49.16699017514505,-123.13932171016994,4.6,1
Village Sushi Bar,Richmond,49.1186027526855,-123.158828735352,4.4,1
Uno Beef Noodle,Richmond,49.1536725,-123.1575427,4.7,1
Yue Restaurant,Richmond,49.1785842092147,-123.13144294511,3.9,0
Mr Bro Korean Bistro & Izakaya,Richmond,49.17817691704061,-123.12766199013662,4.2,1
Paul's Kitchen,Richmond,49.1794257,-123.1378312,4.3,1
McDonald's,Richmond,49.161632939461,-123.13589096593,2.6,0
Uncle Fatih's Pizza,Richmond,49.1674673678541,-123.13528639787346,4.7,1
Bánh Mì Très Bon - Richmond,Richmond,49.177852,-123.120688,3.8,0
Tang Vietnamese Restaurant & Bar,Richmond,49.17853,-123.12748,3.9,0
Flying Beaver Bar,Richmond,49.1772983187968,-123.168243032169,3.6,0
Davie Dosa Company,Richmond,49.191663,-123.108408,4.2,1
The Dolar Shop - Richmond,Richmond,49.1752620984987,-123.134143498425,4.1,1
Anar Persian Cuisine,Richmond,49.126005707547115,-123.18602444109763,4.5,1
Cha Don,Richmond,49.18085294842844,-123.13506904435879,4.3,1
Hủ Tiếu Hồng Phát,Richmond,49.172395,-123.132772,4.2,1
Lao Shan Dong,Richmond,49.166887886307464,-123.1360656,4.3,1
Sector 7 Kitchen + Bar,Richmond,49.144842,-123.092344,4.4,1
Maruhachi Ra-men,Richmond,49.1931432,-123.12912327116393,4.2,1
Matsuyama Japanese Restaurant,Richmond,49.1781781,-123.1291034,3.5,0
Baan Lao Fine Thai Cuisine,Richmond,49.1231936660221,-123.17862000293508,4.7,1
Steveston Pizza Company,Richmond,49.1250589553541,-123.185554660698,4.2,1
Afghan Chopan Restaurant,Richmond,49.16996743188082,-123.13302061349333,4.3,1
Sushi Lovers,Richmond,49.16481839999999,-123.1353889,4.2,1
The Meat Up,Richmond,49.18744272226196,-123.13320155581867,3.1,0
Tasty BBQ & Beer Bar,Richmond,49.1704103831219,-123.13936549935099,3.9,0
R & H Chinese Food,Richmond,49.17571487673434,-123.13191884109995,4.0,1
Sura Korean BBQ,Richmond,49.183364007189134,-123.13371992699435,3.7,0
Gyu-Kaku Japanese BBQ,Richmond,49.1774949,-123.1372648,3.7,0
Xiaolongkan Hotpot,Richmond,49.1782151,-123.1313324,4.2,1
Kisamos Greek Taverna,Richmond,49.12509627500716,-123.18535791349962,3.8,0
Free Bird,Richmond,49.1703878761325,-123.144849725068,3.4,0
Xi'an Cuisine,Richmond,49.1700051,-123.1331254,4.0,1
CHJ Bistro,Richmond,49.12444302250127,-123.1840632433298,4.4,1
Fisherman's Terrace Seafood Restaurant,Richmond,49.18408,-123.13404,3.7,0
Elysium Korean Bistro & Restaurant,Richmond,49.177764,-123.130669,4.3,1
Kun's Omakase Bar,Richmond,49.12496,-123.18478,4.5,1
Bamboo Grove,Richmond,49.163311,-123.13637,3.4,0
Edokko Nigiri Sushi,Richmond,49.170506446971906,-123.181579,4.5,1
Cactus Club Cafe,Richmond,49.1663017272949,-123.136711120605,3.7,0
Chop Steakhouse & Bar,Richmond,49.1890367,-123.1120171,4.0,1
Japadog,Richmond,49.17513197931976,-123.13605273665104,4.0,1
Kam Ho Noodle Express,Richmond,49.1834951,-123.1268186,4.2,1
Hokkaido Ramen Santouka,Richmond,49.16855,-123.13573,4.1,1
Myth Szechuan Cuisine,Richmond,49.17200279999999,-123.1348273,4.4,1
Lido Restaurant,Richmond,49.18254316529722,-123.13415835841272,3.6,0
Rice Holic,Richmond,49.181008670818436,-123.13500877115877,4.1,1
Kitcho Izakaya,Richmond,49.18345422983689,-123.12492897990421,4.6,1
Shanghai Lao Wei Dao,Richmond,49.1834141,-123.1265226343586,4.3,1
The Canadian Brewhouse & Grill,Richmond,49.17762,-123.12371,3.4,0
Real Love BBQ Restaurant,Richmond,49.170506,-123.136991,4.4,1
Tasty Veggie Kitchen,Richmond,49.1820181,-123.1363892,5.0,1
Joy's Taiwanese Kitchen,Richmond,49.1819171,-123.1363782,3.9,0
Deer Garden Signatures,Richmond,49.1781340826239,-123.127494991174,3.6,0
Yunshang Rice Noodle House,Richmond,49.17138643949844,-123.13499887341527,4.2,1
Pho Capital,Richmond,49.174322922726276,-123.1480213,4.0,1
Sing Yee Chinese Restaurant,Richmond,49.1849605,-123.1282953,3.5,0
Chef Tony,Richmond,49.1805103,-123.1363684,3.7,0
Pho Anh Vu,Richmond,49.1778683,-123.1255409,4.1,1
Big Way Hot Pot - Ackroyd,Richmond,49.17128688916247,-123.13427523240797,4.5,1
Ajea Noodle,Richmond,49.18628236194649,-123.13332170674592,4.1,1
Ginger Indian Cuisine,Richmond,49.15413956143999,-123.1245297116645,3.7,0
Deer One Hotpot,Richmond,49.1647739,-123.13529292556575,4.3,1
The Food Court,Richmond,49.18205841389825,-123.13708365622585,2.9,0
Basil Leaf,Richmond,49.1840782,-123.1340408,4.5,1
75 West Coast Grill,Richmond,49.170509,-123.140563,3.8,0
Yuan's Garden Restaurant 隨園,Richmond,49.178968,-123.134826,3.9,0
Shanghai Morning,Richmond,49.18408,-123.13404,4.1,1
Continental Seafood Restaurant,Richmond,49.18391,-123.09426,3.7,0
Uncle Sal’s Shawarma ,Richmond,49.1548259,-123.124624,4.1,1
Toast to Coast Brunch Bar,Richmond,49.12506792735429,-123.18257461360062,4.3,1
The Apron,Richmond,49.19085129402266,-123.13391892507546,4.0,1
Uncle Lu,Richmond,49.18570262126169,-123.12860998281006,3.1,0
Samsoonie Noodle & Rice,Richmond,49.1707688466573,-123.133460687081,3.8,0
Mr. Black Restaurant,Richmond,49.18408,-123.13404,3.5,0
Dai Jang Kum,Richmond,49.19171513686156,-123.10970174603533,3.3,0
Prataman Express,Richmond,49.1809431,-123.13485711170807,4.7,1
Chicko Chicken,Richmond,49.1821791,-123.1358221,4.5,1
Sun Sui Wah Seafood Restaurant,Richmond,49.17807135336199,-123.13554115581708,3.5,0
That Year China,Richmond,49.18764614031523,-123.13016194850208,4.1,1
Chucila,Richmond,49.186975,-123.133181,4.3,1
Italian Tomato Restaurant,Richmond,49.19188,-123.1303,3.4,0
Gee! Taste Good,Richmond,49.1841202,-123.126297,4.1,1
South Silk Road,Richmond,49.16999129457479,-123.14373193498352,4.3,1
Hao's Lamb Restaurant,Richmond,49.18270747319993,-123.13584083403973,4.2,1
Talay Thai Restaurant,Vancouver,49.210809,-123.140764,3.9,0
Goodbowl,Richmond,49.1778813548145,-123.122230321169,4.1,1
Myomi Sushi,Richmond,49.155012,-123.1258496,4.1,1
Parker Place Aberdeen Meat & B.B.Q,Richmond,49.1819617,-123.1364551,4.2,1
L A Chicken,Richmond,49.182917,-123.091874,4.0,1
Steveston Seafood House,Richmond,49.12541,-123.18167,3.8,0
Golden Paramount Seafood Restaurant,Richmond,49.16367,-123.13492,3.6,0
Long’s Noodle,Richmond,49.178717650366266,-123.12585876329906,4.3,1
Café Gloucester,Richmond,49.1785447,-123.1270782,4.2,1
Cha Don Yaohan,Richmond,49.18627009026677,-123.1333378,3.8,0
Top Shanghai Cuisine Restaurant,Richmond,49.171282,-123.135086,3.5,0
Ipoh Malay Cuisine,Vancouver,49.2042381,-123.1351332,3.4,0
Redbud Cafe,Richmond,49.1622807256808,-123.131702194383,3.1,0
KungFu Dumpling,Richmond,49.17050352459875,-123.13980376997529,4.3,1
Shawn’s Chicken,Richmond,49.18076176299525,-123.13463110276567,4.4,1
Sushi Bar Shu,Vancouver,49.2123904,-123.14068048650988,4.4,1
Daimanya,Richmond,49.18345,-123.13537,4.1,1
D Original Sausage Haus,Richmond,49.1262632,-123.1825342,4.8,1
Earls Kitchen + Bar,Richmond,49.1762654,-123.1318797,3.2,0
Sea Fortune Restaurant,Richmond,49.1619810150725,-123.131678165708,3.3,0
Keumsan Restaurant,Vancouver,49.21090651818306,-123.14073327907815,4.5,1
Mui Garden Restaurant,Richmond,49.17097613037639,-123.13941066161337,3.6,0
Happy Lamb Hot Pot,Richmond,49.1752314,-123.1365151,3.7,0
Kingspark Steak House,Richmond,49.1706999,-123.13233,2.6,0
Happy Day Cafe,Richmond,49.178094,-123.122693,3.1,0
Kam Tou Seafood Restaurant,Richmond,49.185102,-123.129532,4.0,1
Beijing Hot Pot,Richmond,49.1704542959521,-123.132980279624,3.8,0
Aya Beef Noodle House,Richmond,49.18731044705209,-123.1241674,3.9,0
Royal Beef,Richmond,49.1775009,-123.1215049,4.5,1
Bbq Chicken Lemon,Richmond,49.178466108370365,-123.12706600874664,4.3,1
Tsim Chai Noodle Restaurant 沾仔記,Richmond,49.17069,-123.13302,3.7,0
Thai Box Restaurant,Richmond,49.1699278,-123.1341584,4.0,1
Old Xian's Food,Richmond,49.1852876,-123.1290331,3.8,0
Miion Cafe,Richmond,49.16671947643551,-123.13518973514248,3.9,0
Pearl House Restaurant,Vancouver,49.21332820462317,-123.13993860036136,4.1,1
Lanxuan Restaurant 澜轩荟,Richmond,49.187733,-123.134627,3.9,0
Afghan Chopan Bakery & Diner,Richmond,49.1700051,-123.1331254,4.6,1
Tian Shi Fu No. 3 Restaurant,Richmond,49.169274,-123.13688,3.8,0
Westcoast Poke,Richmond,49.13223459520562,-123.09558136751669,3.9,0
YUAN’S HOT POT,Richmond,49.1831220296222,-123.133927292474,4.2,1
Captain Wa,Richmond,49.1698185,-123.1330757,3.8,0
Wo Fung Noodle Express,Richmond,49.16431799999999,-123.1352578,3.8,0
Happy Valley Village Restaurant,Richmond,49.1795301474565,-123.134718123603,4.0,1
One Cafe Parker Place,Richmond,49.18136052710395,-123.13591131104506,4.1,1
Kumo Sukiyaki,Richmond,49.163721,-123.134943,3.6,0
Taste of Zen,Richmond,49.13293,-123.12171,4.1,1
Mirchi Restaurant,Vancouver,49.21353,-123.13995,4.3,1
Basha,Richmond,49.166963,-123.1384921,3.9,0
Tsujiri,Richmond,49.170838,-123.0791316,4.5,1
A Bite of Shunde,Richmond,49.1789961,-123.1256196,4.0,1
Yummy Bao,Richmond,49.18208,-123.13639,3.9,0
Fogg 'n' Suds Restaurant & Beer Bar,Richmond,49.1844693,-123.1054142,3.4,0
Tsukiji Japanese Restaurant,Richmond,49.178615,-123.1248149,3.6,0
Happy Tree House BBQ,Richmond,49.1789476669097,-123.13367071167,3.2,0
Round Table Pizza,Richmond,49.15502603363286,-123.12585702070231,3.0,0
Chef Pin,Richmond,49.1784449,-123.1279635,4.8,1
Tokyo Joe Sushi,Richmond,49.172186088951655,-123.1336462733865,3.6,0
Liuyishou Hotpot Richmond,Richmond,49.17851127364,-123.125910800762,3.6,0
Sea Harbour Seafood Restaurant,Richmond,49.19632027137996,-123.12618234323169,3.1,0
Yang's Dumpling,Richmond,49.17759924520819,-123.1297096,3.4,0
Okome,Richmond,49.1332015,-123.1817932,4.2,1
Szechuan Delicious Restaurants,Richmond,49.1784849,-123.1317363,4.3,1
ManTung Cafe,Richmond,49.17777289814779,-123.1382369,4.0,1
SoyTalk,Richmond,49.1813728972946,-123.13589785248,3.5,0
Lulu Burger,Richmond,49.19241,-123.13317,4.5,1
Osmanthus,Richmond,49.184209849006095,-123.13357509035815,4.0,1
Silver Tower Cafe Restaurant,Richmond,49.1781781,-123.1291034,3.3,0
Ramen Takanotsume,Richmond,49.1841116494066,-123.133542872965,3.7,0
Yuu Japanese Tapas,Richmond,49.1854909156919,-123.129109648049,3.5,0
Yokai Tapas and Sake Bar,Richmond,49.166701563256446,-123.1348806,3.9,0
Breakfast Table,Richmond,49.12421940000001,-123.180964,4.2,1
Prata Man Restaurant,Richmond,49.18724,-123.12425,3.5,0
Pho 37,Richmond,49.18760978003641,-123.130159,4.6,1
LA Grill & Bistro,Richmond,49.1536432938359,-123.158798217773,3.3,0
Round Table Pizza,Richmond,49.15436908349,-123.157198331033,3.2,0
Double Double Restaurant 老油条,Richmond,49.18038,-123.13547,3.4,0
Cherry's Food House,Richmond,49.1781751,-123.1278816,4.0,1
Keelung Taiwanese Breakfast & Lunch,Richmond,49.1834141,-123.1265052,4.1,1
Baoguette Vietnamese Bistro,Richmond,49.179139,-123.13617,3.6,0
Star 6 Indian cuisine,Richmond,49.1799094,-123.0696283,5.0,1
Sushi House,Richmond,49.1849636976398,-123.129516759984,3.1,0
Boy With a Knife Grill,Richmond,49.190947,-123.073984,3.6,0
Cloud 9 Delicacy,Richmond,49.18097074574548,-123.1349609785228,4.4,1
寻秦记·大明家 Finding Xi’an Restaurant,Richmond,49.1871879351723,-123.13169583678244,4.3,1
Max Noodle House,Richmond,49.17904244470185,-123.13236086737967,3.6,0
Himalaya Restaurant,Richmond,49.18427,-123.09185,3.2,0
Hainan Kitchen,Richmond,49.1553651,-123.1238682,3.3,0
Meetrice Noodle,Richmond,49.177903,-123.127564,4.0,1
Empire Seafood Restaurant,Richmond,49.170860309787,-123.13706284400321,3.3,0
The Buffet,Richmond,49.19638887138004,-123.12777981455397,2.4,0
Kumare Restaurant & Bakery,Richmond,49.1645551,-123.1347738,2.4,0
Nando's Peri-Peri,Richmond,49.17855951502775,-123.1217548,3.6,0
Pound Steak,Richmond,49.180101667930586,-123.13523758528444,4.0,1
Gordon Ramsay Steak,Richmond,49.19709365861781,-123.12741703210153,3.7,0
Parkhill Seafood Restaurant,Richmond,49.1704200996204,-123.137469291687,3.3,0
The Keg Steakhouse + Bar,Richmond,49.131389,-123.09284,3.2,0
Yah Yah Ya Ramen,Richmond,49.1874832,-123.128596,3.6,0
Vogue Cafe,Richmond,49.1246105,-123.1815107,4.7,1
Snowy Village Dessert Cafe,Richmond,49.1785932012866,-123.127934497921,3.7,0
Twinkle Cube Cafe,Richmond,49.1824873073973,-123.133310191333,3.1,0
Eggspectation,Richmond,49.1856414,-123.1084164,3.2,0
Night Owl Cafe,Richmond,49.18407,-123.12846,2.9,0
Enjoy Cafe 1 Plus1,Richmond,49.1708290571772,-123.13414408185102,3.1,0
Peaches,Richmond,49.1781063932489,-123.127360152108,3.5,0
Super Stars Cafe,Richmond,49.179515426395476,-123.1350582,3.1,0
Prunus,Richmond,49.16394,-123.13394,4.0,1
Bubble Waffle,Richmond,49.183871723875754,-123.13376631702836,3.4,0
Leisure Tea & Coffee,Richmond,49.1784663,-123.1303743,3.9,0
Lotus Cafe,Richmond,49.17852816864693,-123.13875292883559,4.3,1
Waves Coffee House,Richmond,49.17090010978671,-123.13681390292656,3.1,0
Tiny One,Richmond,49.18408,-123.13404,2.6,0
Minoru Senior Centre Cafeteria,Richmond,49.16309247137516,-123.14504224403163,4.2,1
Pierside Deli,Richmond,49.1239257298166,-123.184170174884,4.2,1
Red Dot Cafe,Richmond,49.1861496,-123.0807571,3.7,0
Yellow Dots Café,Richmond,49.19045,-123.13103,5.0,1
Air Canada Café - Gate C46,Richmond,49.1940680641228,-123.18097300559923,4.3,1
Minute Cafe,Richmond,49.17065,-123.132686,0.0,0
Paper Planes Cafe,Richmond,49.195124802672815,-123.1788482,4.5,1
Lan Fong Yuen 1952,Richmond,49.17557251897726,-123.13242606818677,1.0,0
Mango Mama Cafe,Richmond,49.18257822582507,-123.1341600423283,2.1,0
Artigiano,Richmond,49.197903,-123.140842,2.9,0
Sideslip Cafe,Richmond,49.1804886,-123.1654968,3.7,0
Lulu Island Cafe,Richmond,49.1293309,-123.0958579,4.0,1
Java U,Richmond,49.1929654688028,-123.182000044444,5.0,1
Storeys Cafe,Richmond,49.1633019,-123.1351311,3.0,0
Joy G,Richmond,49.1784702726305,-123.130753040314,1.1,0
Galiano Cafe,Richmond,49.1806507736516,-123.170255156663,3.3,0
Steveston Cafe & Hotel,Richmond,49.125397,-123.186121,3.5,0
Bubble Waffle Cafe,Richmond,49.183962,-123.133538,3.0,0
The London Cafe,Richmond,49.1242662,-123.1006241,4.0,1
Wonder Kids,Richmond,49.174377,-123.148088,0.0,0
Nonbiri Cafe,Richmond,49.16666,-123.13627,3.0,0
Green Bean Café,Richmond,49.1947594,-123.1762466,1.6,0
Steveston Harbour Cafe,Richmond,49.11922535111521,-123.16411152106947,5.0,1
Bread Garden Urban Cafe,Richmond,49.1945454,-123.1747399,3.0,0
Waves Coffee House,Richmond,49.1241798712256,-123.182890052597,3.0,0
Good Day Cafe,Richmond,49.123733380901044,-123.18364765582098,3.0,0
The Original Beanery,Vancouver,49.26370075470969,-123.23932143466445,3.8,0
Dspot Dessert Cafe,Richmond,49.13252607019409,-123.09275220762657,4.0,1
Carry Coffee,Richmond,49.1843898,-123.1363452,3.0,0
Danoo Cafe,Vancouver,49.2636908,-123.2081455,3.6,0
Bean & Beyond Cafe,Richmond,49.1249334289311,-123.181072287261,3.0,0
Bambada,Coquitlam,49.2775627,-122.8068851,4.6,1
Kook's Cooks,Coquitlam,49.24878,-122.83612,4.4,1
Gigi’s,Coquitlam,49.27396778962247,-122.7964144,4.0,1
Ma Now Thai Kitchen,Coquitlam,49.28225,-122.79859185474892,4.3,1
HAAN Korean,Coquitlam,49.27459,-122.79247,3.8,0
Memory Corner,Coquitlam,49.245147,-122.892226,3.8,0
Tsuki,Coquitlam,49.26263310454177,-122.83911564391255,5.0,1
The Coquitlam Grill,Coquitlam,49.27856376513119,-122.81436106069665,3.9,0
Singapore Hawker,Coquitlam,49.2836123,-122.7982817,4.0,1
Shio Japanese Kitchen,Coquitlam,49.282376,-122.7964,4.1,1
Hansol Korean,Coquitlam,49.2833333,-122.8095431,4.6,1
The Golden Boot,Coquitlam,49.249515,-122.8658428,3.9,0
Pasargad,Coquitlam,49.2785348,-122.8188282,4.3,1
Giancarlo Italian Deli,Coquitlam,49.24927,-122.86102,3.9,0
Lazzez's Grill Indian Cuisine,Coquitlam,49.27743,-122.80492,4.3,1
Makchang Dodook,Coquitlam,49.2486594,-122.8587548,5.0,1
Lee Garden Seafood,Coquitlam,49.27990520310704,-122.79285998404173,4.2,1
Woody's On Brunette,Coquitlam,49.23757,-122.87021,3.5,0
Cactus Club Cafe,Coquitlam,49.23306607674114,-122.85075084472223,4.0,1
Jimoco Cafe & Pasta,Coquitlam,49.248787,-122.863927,3.9,0
The Keg Steakhouse + Bar,Coquitlam,49.27798957201443,-122.79372942511934,3.8,0
Nice Meating You BBQ,Coquitlam,49.26101,-122.89124,3.8,0
Ramengers Feat. Smoking pig,Coquitlam,49.2386215122336,-122.86375656724,3.9,0
Pho Holiday,Coquitlam,49.24880778894382,-122.8631980544926,4.1,1
OZ Korean Cuisine,Coquitlam,49.282471094178,-122.793583392269,4.0,1
Hakone Sushi Bar,Coquitlam,49.28224,-122.79587,4.2,1
Austin Heights Pizza,Coquitlam,49.24868,-122.86022,4.2,1
Vesuvio Pizzeria,Coquitlam,49.2836918987524,-122.80991088599,4.5,1
Ding Hao Noodle House,Coquitlam,49.278788895755625,-122.8070915324994,3.9,0
GoGo Chicken & BBQ,Coquitlam,49.282972,-122.796674,4.4,1
A&W,Coquitlam,49.26256,-122.83835104,3.2,0
Urban Gate,Coquitlam,49.28222,-122.7962049,3.1,0
Beanery Coffeehouse & Eatery,Coquitlam,49.3004890916425,-122.820143082062,4.5,1
Gordon Ramsay Burger,Coquitlam,49.227207,-122.837006,3.2,0
Kang’s Kitchen,Coquitlam,49.2439399,-122.8901613,4.2,1
Thai Chef,Burnaby,49.25411106371749,-122.89388632944177,4.0,1
Vesta Grill,Coquitlam,49.2774881,-122.7930624,4.3,1
Zhous Chinese Restaurant,Coquitlam,49.2626492660541,-122.839037613753,3.3,0
Happy Lamb Hot Pot,Coquitlam,49.28083,-122.79272,3.3,0
Chada Thai Fine Cuisine,Coquitlam,49.27777943404405,-122.794719444731,3.5,0
Ta Bom Korean Cuisine,Coquitlam,49.2486992,-122.8639442,3.7,0
Kosoo,Coquitlam,49.27876990755266,-122.79021307826042,3.4,0
Doppio Zero Pizza,Coquitlam,49.2635549,-122.847654,3.6,0
Cactus Club Cafe,Coquitlam,49.27983956123317,-122.79807752330963,3.5,0
Myung-Ga Mandu,Coquitlam,49.243906813641836,-122.89083114284756,3.9,0
Pizza Town & Indian Grill,Coquitlam,49.24993,-122.86431,3.9,0
Plateau Pizza,Coquitlam,49.29645485179912,-122.8035690031019,4.1,1
Big Way,Coquitlam,49.2798231361267,-122.7997276,4.2,1
Honjin Ramen,Coquitlam,49.2372447982538,-122.852997556329,3.8,0
Rogues Bar &  Grill,Coquitlam,49.3062789878786,-122.78926089406,3.9,0
Pizza One,Coquitlam,49.262742,-122.838984,3.3,0
Dookbaeki,Coquitlam,49.27759292246516,-122.79138553887606,4.4,1
Hee Rae Deung,Coquitlam,49.2475518179184,-122.891984134912,4.0,1
Pop's Pizza & Pasta,Coquitlam,49.23701,-122.87142,3.5,0
Pho Super Bowl,Coquitlam,49.261720508586464,-122.89092417221093,4.2,1
Pho Phu Thinh Restaurant,Coquitlam,49.2819779946262,-122.801139803735,3.9,0
Nonna’s Coquitlam,Coquitlam,49.23696,-122.87036,3.5,0
Delicious Pho,Coquitlam,49.282380380315,-122.798885696643,3.7,0
Aria Afghan Grill,Coquitlam,49.236929,-122.871916,4.4,1
C Market Coffee,Coquitlam,49.2338639121429,-122.85304601602519,4.0,1
Sushi Boss,Coquitlam,49.2986583,-122.7872987,4.0,1
Me-n-Ed's Pizza Parlors,Coquitlam,49.24927,-122.86047,4.2,1
Crispy Falafel,Coquitlam,49.2352018438231,-122.855761778291,3.7,0
Pho 99,Coquitlam,49.27606,-122.7958,3.2,0
Maruhachi Ra-men,Coquitlam,49.28335,-122.7933949,3.9,0
Bbong,Coquitlam,49.243302112406,-122.891211349691,3.6,0
Fatburger,Coquitlam,49.23409,-122.86301,3.4,0
Browns Socialhouse Town Centre,Coquitlam,49.28247671487007,-122.7984179134894,3.4,0
House of Tofu Soup,Burnaby,49.2432776889176,-122.893122291784,3.6,0
Kim's BBQ House,Coquitlam,49.23711399221517,-122.8531926,4.5,1
Jimmy's Place,Coquitlam,49.2471019412282,-122.890613009564,4.0,1
I Love KBBQ,Coquitlam,49.2488313,-122.86387866172522,5.0,1
Bubble World,Coquitlam,49.2790792849535,-122.794279898607,2.7,0
Hwa Won,Coquitlam,49.23363,-122.85335,5.0,1
Austin Fish House,Coquitlam,49.24928,-122.86076,3.6,0
Nonhyun Chicken Hot Pot,Coquitlam,49.2435186165261,-122.890372127295,3.3,0
Narita Sushi,Coquitlam,49.23363,-122.85335,3.8,0
Dim Sum World,Coquitlam,49.28083,-122.79272,3.8,0
Nagano Japanese Restaurant,Coquitlam,49.2819484741704,-122.799879881647,3.6,0
South Castle Korean Restaurant,Coquitlam,49.2487155457237,-122.859535957053,4.1,1
Matoi Sushi,Coquitlam,49.274538,-122.791584,3.5,0
Sushi Karis,Coquitlam,49.2493462644793,-122.86582890898,4.3,1
La Ruota Pizzeria,Coquitlam,49.282258,-122.796297,3.5,0
Shin Ya Shanghai Cuisine,Coquitlam,49.28083,-122.79272,4.0,1
Shiok,Burnaby,49.25176337245633,-122.8961267,4.5,1
Bukjang Korean Restaurant,Coquitlam,49.2451096,-122.8924103,3.9,0
Mega Sushi,Coquitlam,49.24858070525632,-122.81784885439474,3.9,0
Milestones,Coquitlam,49.2784,-122.80925,3.2,0
Chuan Chili House,Coquitlam,49.28224556461602,-122.79592465596285,4.6,1
Soup Plus,Coquitlam,49.24868,-122.86186,3.8,0
Mercado Mexican Market & Taqueria - by Original's,Coquitlam,49.2786,-122.819064,3.7,0
North Garden Restaurant,Coquitlam,49.261465,-122.888345,3.2,0
Xpress Donair House,Coquitlam,49.2825351,-122.7966402,4.3,1
PappaRoti,Coquitlam,49.2840263,-122.793144,4.1,1
Sushi California,Coquitlam,49.2493323318395,-122.892389360117,3.4,0
Cora,Coquitlam,49.274923,-122.791039,3.7,0
Neptune Seafood Restaurant,Coquitlam,49.2772716,-122.8004566,3.5,0
Pho & Japolo,Burnaby,49.253645,-122.892575,3.7,0
Don Chepe's Restaurant,Coquitlam,49.2365844,-122.8530121,3.3,0
Milaap Indian Kitchen,Coquitlam,49.28330247934861,-122.81049934213395,4.0,1
MR MIKES,Coquitlam,49.27726890000161,-122.79442574110845,3.3,0
Tong's Gourmet House,Coquitlam,49.2800129185451,-122.792744748294,4.0,1
Jasmine Cafe Chinese Restaurant,Coquitlam,49.2493694,-122.8678328,3.3,0
Yewon Korean Restaurant,Coquitlam,49.2446349,-122.8922024,3.8,0
Great Canadian Casino Vancouver,Coquitlam,49.2276116,-122.8378131,2.5,0
Bukchigo Jangguchigo,Coquitlam,49.2448065004847,-122.891679704792,4.0,1
Melody Market And Sushi,Coquitlam,49.24084311889563,-122.85300649997036,4.4,1
Sinjeon,Coquitlam,49.24396973613672,-122.89084557650504,4.7,1
Lucky Gate Chinese Restaurant,Coquitlam,49.24926,-122.85909,2.9,0
Manlijangseong,Coquitlam,49.2821912,-122.7999819,4.8,1
Yoko Sushi ,Coquitlam,49.2492979663881,-122.867572732974,3.7,0
John B Neighbourhood Pub,Coquitlam,49.24869,-122.86724,3.6,0
Hangang Korean Restaurant,Coquitlam,49.24868041062316,-122.85874128895493,4.1,1
Pasta Polo,Coquitlam,49.277518823721,-122.80783903308,3.1,0
Sushi Tree,Coquitlam,49.28064321231323,-122.79281080583213,4.4,1
Kuai Wei Jia,Coquitlam,49.2798956,-122.7928573,4.3,1
Fairways Grill & Patio,Coquitlam,49.30578,-122.80557,3.1,0
Sushi Koo,Coquitlam,49.2825351,-122.7966402,3.5,0
Browns Socialhouse,Coquitlam,49.23414737932616,-122.85781717235979,3.6,0
Xiang Yuan Qiao,Coquitlam,49.2785944880292,-122.792303189635,3.8,0
Jamila's Kitchen & Grill,Coquitlam,49.2782526718203,-122.811236373515,3.7,0
DONI,Coquitlam,49.28009000000029,-122.79263067062894,4.5,1
Koreana Restaurant,Coquitlam,49.2493709222092,-122.86761,4.1,1
Yeun Kyung,Burnaby,49.24508385858607,-122.89320889860392,3.9,0
Obanhmi,Coquitlam,49.25146979467957,-122.89236869663002,4.5,1
Secret Garden Korean Fusion Buffet & Grill,Burnaby,49.25268330907403,-122.89816191460869,3.6,0
Insadong Korean Restaurant,Coquitlam,49.2457360677118,-122.891493104171,3.5,0
Woking Dragon,Coquitlam,49.2838747027523,-122.810149566042,3.5,0
M Cafe,Coquitlam,49.278244999020686,-122.80725787060277,2.9,0
Ibex Cafe And Kitchen,Coquitlam,49.29492858174979,-122.74078297452256,3.9,0
Praguery,Coquitlam,49.28561589405232,-122.79052472086718,3.8,0
Cafe Ciel,Coquitlam,49.28159676519096,-122.79592463186039,3.5,0
Waves Coffee House,Coquitlam,49.2784614,-122.7985418,3.0,0
JJ Cafe Korean Snack Bar,Coquitlam,49.271577,-122.792133,0.0,0
Bubble Waffle Cafe,Vancouver,49.21864286799033,-123.0400156144884,1.0,0
Cafe 1892,Vancouver,49.26983439069651,-123.02615232059863,0.0,0
High Bid Café,Richmond,49.1634827,-123.0244064,1.0,0
Noor's Cafe Original,Burnaby,49.2545851,-123.0219998,0.0,0
Elements Cafe,Burnaby,49.2640726,-123.0197851,2.5,0
